Procedure ID,HCPCS/CPT Code,Description,Gross Charge,Undiscounted Cash Price
133483,          ,DRILL CNTRSNK CANN 3X4MM,2266,2266
133487,0C1874    ,STENT SYNRGY RX2.75X24MM,8919,8919
133488,0C1713    ,SCREW CORT LCK TI 2.3X26,766,766
133489,0C1713    ,SCREW BN 2.5MM .9MM 12MM,1605,1605
133490,0C1713    ,SCREW BN 2.5MM .9MM 10MM,1605,1605
133494,          ,DRILL QK RLS 2.8        ,1133,1133
133495,0L1932    ,BRACE ANT TIB SECT CUSTM,7210,7210
133496,0L2820    ,BRACE KN LOWR EXTRMTY   ,917,917
133497,          ,SPACER SPN PK 14X7X11MM ,5039,5039
133498,0C1713    ,SYSTM AC REPAIR KNTLS   ,12810,12810
133499,0C1713    ,SCREW BNE LCP TI L18MM O,593,593
133500,0C1713    ,SCREW TI CORT 2.7X16    ,272,272
133501,0C1713    ,PLATE 115MM TI 3.5MM    ,5142,5142
133502,0C1713    ,SCREW CORT F-T 3.5X6X16 ,178,178
133504,0C1713    ,NAIL 11MM LT CANN       ,10657,10657
133505,0C1776    ,INSERT RET REV 36MM DIA9,9812,9812
133508,0C1776    ,CMPNT BEARING LT MED 3MM,7543,7543
133510,          ,PASSR QKPS SUT25D TC RT ,1568,1568
133511,          ,KIT INST CRKSCR 4.5/14MM,2097,2097
133512,0C1713    ,SCREW ZPS HEX 3.5X10MM  ,175,175
133516,          ,TROCAR LAPSCP 100X11MM  ,274,274
133519,0C1725    ,CATH BLN NCEUP 2.5X15MM ,1112,1112
133522,0C1713    ,SCREW 6.5X50MM VOYAGER  ,5039,5039
133523,0C1713    ,ROD 40MM VOYAGER MIS SP ,1320,1320
133524,          ,RETRACTOR SURG 6X26 DISP,1745,1745
133525,0C1713    ,ANCHOR SUT 5MM 2 7MM TEN,6711,6711
133528,0C1713    ,IMP TIB FIX W/DRVER 8X30,1825,1825
133529,0C1776    ,CMPNT TIB TRAY SZ D RT  ,9769,9769
133530,          ,TACK TEMPLTE FX         ,801,801
133531,0C1776    ,CMPNT FEM 4 STD RL LT SI,7152,7152
133532,0C1776    ,BASEPLATE TIB RESTORIS 5,5452,5452
133533,0C1776    ,INSERT X3 UNI ONLAY TIB ,5180,5180
133534,0C1776    ,CMPNT PATELLOFEM STD SZ ,8735,8735
133535,0C1776    ,CMPNT PATELLA DOME 32MM ,1569,1569
133536,0C1713    ,SCREW CNDYL LCP 5X46MM  ,1298,1298
133537,0C1713    ,SCREW BN 4.0X32MM LOK NA,1148,1148
133538,0C1713    ,SCREW BN 4MM 40MM NLEX T,1148,1148
133539,0C1713    ,SCREW BN 4.0 X 30MM LOK ,1148,1148
133540,0C1713    ,SCREW BN 4.0 X 36MM LOK ,1298,1298
133541,          ,SNARE POLYP MIC HEX     ,191,191
133542,0C1713    ,SCREW IFERENCE TI L20MM ,1365,1365
133543,0C1713    ,SCREW TFR 30 9 RND HD   ,1896,1896
133545,0C1713    ,SCREW BN 2.4MM 16MM     ,449,449
133546,0C1713    ,PLATE 120MM SS 3.5MM SCR,5376,5376
133547,0C1776    ,CMPNT FEM 4 STD RL LT SI,10057,10057
133548,0C1776    ,BASEPLATE TIB RESTORIS 5,7295,7295
133549,0C1776    ,INSERT X3 UNI ONLAY TIB ,6931,6931
133550,0C1776    ,CMPNT PATELLOFEM STD SZ ,12283,12283
133551,0C1776    ,CMPNT PATELLA DOME 32MM ,2092,2092
133553,0A4409    ,BARRIER SKN 1.75- IN 2.2,14,14
133554,0A4409    ,OSTOMY SKN BARRIER 11204,13,13
133555,0A5063    ,SLEEVE IRRIG 2 3/4IN OST,7,7
133556,          ,BLADE SAW CRSNT9X5.5X.64,397,397
133557,          ,BLADE RECIP 22.5MM.025IN,692,692
133558,          ,BLADE SAW PRCSN 40.5X.38,981,981
133559,          ,BURR 55X4MM RND 16 FLUT ,478,478
133560,          ,BLADE SAW TPS ELT LT    ,886,886
133561,          ,BLADE SAW TPS ELT RT    ,886,886
133562,          ,HEMOCLP INT LG W/TAPE   ,95,95
133563,          ,BURR 4 CRSE DMD RND     ,1112,1112
133564,          ,BURR FST CUT 3.2        ,423,423
133565,          ,PIN GUIDE BIOINTF 1.1MM ,1112,1112
133566,          ,GUIDE PIN NITINOL 3.4MM ,689,689
133567,          ,GUARD PIN .035IN BLUE   ,13,13
133568,0C1713    ,ANCHOR SUT 4.75MM BCMPS ,3325,3325
133569,0C1776    ,LINER ACTB G7+5MM F NTRL,12140,12140
133571,0L8613    ,PROSTHESIS OSS PORP ALTO,2124,2124
133572,0L8613    ,PROSTHESIS OSS MID EAR T,2124,2124
133573,0L8613    ,PROSTH EAR SLVRSTN FTPLT,2251,2251
133574,          ,SPLNT NSL SIL SEPT      ,291,291
133575,          ,BLADE DRMTN 1.25-4.25   ,373,373
133576,          ,RETRCTR ALEXIS C8304    ,981,981
133577,0C1713    ,SCREW BN 2MM .9MM 18MM T,1605,1605
133578,          ,BUR SHNON STL 2.3       ,191,191
133579,0L8613    ,PROSTH EAR TI 4X3.25    ,2268,2268
133580,0L8613    ,PROSTHESIS OSS 5.6 3 SHE,1440,1440
133581,          ,TUBE TRACH 8MM XLT PROX ,692,692
133582,          ,BLADE MYRNGTM SPR SPR ST,131,131
133583,0L8613    ,PROSTH EAR SHOE1.4X1X1.4,956,956
133584,0L8613    ,PROSTH RBNSN EAR 6X.6MM ,1825,1825
133585,          ,TUBE VNT 1.14MM 2.6MM   ,80,80
133586,0L8613    ,PROSTH EAR GB TRP 8     ,2860,2860
133587,          ,TUBE VENT 1.27MM 1.5MM  ,93,93
133588,          ,PROST OSS 5.5X1.14MM    ,2749,2749
133589,          ,TUBE EARVNT 12X1.14MM   ,487,487
133592,0C1781    ,MESH SURG VNTRLT 10X6IN ,7169,7169
133593,0C1713    ,SCREW LOCKING 5.0 X 60MM,1298,1298
133595,          ,KIT SYS IRR TUBING TIP  ,373,373
133596,0C1713    ,IMPLNT FIXTN SPEEDBRIDGE,13133,13133
133597,0C1713    ,NAIL 11MM 17CM FEM PROX ,7604,7604
133598,0C1713    ,KIT ARTHSCP FX IMPL SYND,2796,2796
133599,          ,MARKER SYRINGE ENDO 5ML ,436,436
133600,0C1713    ,SCREW BN SHLD 6.5X40MM  ,861,861
133601,0C1713    ,SCREW 4.75MM 25MM       ,861,861
133602,          ,TROCAR FIRSTENTRY 12X100,470,470
133604,0C1713    ,PLATE 85 SS 3.5MM SCR6HL,5491,5491
133606,0C1713    ,SCREW BN AR 3.5X22      ,741,741
133607,0C1713    ,SCREW BN 3.5X 12 LOPRO  ,741,741
133608,0C1713    ,SCREW CORT AR-8935-16   ,741,741
133609,0C1713    ,SCREW BN LOPRO 3.5X14MM ,741,741
133610,0C1713    ,SCREW CORT L18 OD4      ,741,741
133611,0C1713    ,SCREW BN LCK 3X10MM     ,1459,1459
133612,0C1713    ,SCREW LCK VA LP 3X14MM  ,1459,1459
133613,0C1713    ,SCREW LCK VA LP 3X16MM  ,1459,1459
133614,0C1713    ,PLATE TI 5 HL LCK BN FIB,5948,5948
133615,0C1713    ,SCREW LOPRO CANN 4.0X40 ,1722,1722
133616,0C1874    ,STENT SYNRGY RX 3.5X24MM,9510,9510
133619,0C1713    ,PLATE 79 2.7 SCR 3H LCK ,5017,5017
133620,0C1713    ,PLATE BN 118MM 2.7MM    ,5786,5786
133621,0C1713    ,PLATE BN 131MM 2.7MM    ,5949,5949
133622,0C1713    ,PLATE BN 131MM 2.7MM    ,5949,5949
133623,0C1713    ,SCREW MTPHSL T8 2.7X10MM,963,963
133625,0C1713    ,SCREW 2.7MM 18MM LCP SS ,413,413
133626,0C1713    ,SCREW MTPHSL T8 2.7X22MM,413,413
133627,0C1713    ,SCREW MTPHSL T8 2.7X26MM,413,413
133628,0C1713    ,SCREW BN 2.7X28MM       ,413,413
133629,0C1713    ,SCREW MTPHSL T8 2.7X30MM,413,413
133630,0C1713    ,SCREW LCP 2.7X32MM      ,365,365
133631,0C1713    ,SCREW MTPHSL 2.7X40MM   ,413,413
133632,0C1713    ,SCREW BN 2.7MM 46MM SS  ,413,413
133633,0C1713    ,SCREW TRSL MTRSL 2.7X48 ,413,413
133634,0C1713    ,SCREW MTPHSL T8 2.7X52MM,413,413
133635,0C1713    ,SCREW BN 2.7MM 54MM LCP ,413,413
133636,0C1713    ,SCREW LCP S/T 2.7X56MM  ,413,413
133637,0C1713    ,SCREW 3.5X12MM LCP PROX ,1149,1149
133638,0C1713    ,SCREW LCP PROX 3.5X10MM ,1017,1017
133639,0C1713    ,SCREW BN 3.5MM 14MM     ,1149,1149
133640,0C1713    ,SCREW 3.5X16MM LCP PROX ,1149,1149
133641,0C1713    ,SCREW  LCP PROX 3.5X18MM,1149,1149
133642,0C1713    ,SCREW LCK ST RND 3.5X20 ,1149,1149
133643,0C1713    ,SCREW ANG LCK 3.5X22MM  ,1149,1149
133644,0C1713    ,SCREW 3.5X42MM LCP PROX ,1149,1149
133645,0C1713    ,SCREW BN 3.5MM 44MM LCP ,1149,1149
133646,0C1713    ,SCREW 3.5X48MM LCP PROX ,1149,1149
133647,0C1713    ,SCREW LCP SS TIB  3.5X58,1149,1149
133648,0C1713    ,SCREW CORT S/T 3.5X24MM ,258,258
133649,0C1713    ,SCREW BN 3.5MM 44MM SS C,263,263
133650,0C1713    ,SCREW LOPRO CLVCL 3.5X56,263,263
133651,0C1713    ,SCREW 3.5X58 SS CORT CLV,263,263
133652,0C1713    ,SCREW W/LOW PROF 3.5MM  ,263,263
133653,0C1713    ,PLATE BN 157MM 2.7MM    ,5966,5966
133654,0C1713    ,PLATE BN 142MM 2.7/3.5MM,8191,8191
133655,0C1713    ,PLATE VA LCP DIS TIB 6HL,8733,8733
133656,0C1776    ,CMPNT KN FEM RT 72.5MM  ,35211,35211
133657,0C1776    ,CMPNT TIB BRG PS79/83X16,10485,10485
133659,0C1776    ,STEM KN FEM SP EXT 16X80,8197,8197
133660,0C1713    ,SCREW CORT S/T 3.5X36MM ,263,263
133662,0C1713    ,PLATE SS 7 HL STR LCK BN,4184,4184
133663,          ,DRIVER TORX SCREW LOCKIN,1509,1509
133664,0C1713    ,SCREW LCK 3X26MM        ,1752,1752
133665,0C1713    ,SCREW BN 3X28MM LCK PLT ,1752,1752
133666,0C1713    ,SCREW ANCHR NL 3X28MM   ,1202,1202
133668,          ,FORCEPS BX 160CM 1.8MM  ,377,377
133669,0C1713    ,SCREW STNDRD 2.7X18MM   ,862,862
133670,0C1713    ,SCREW LOCK 2.7MM X 14MM ,1643,1643
133672,          ,BLADE MICRO ANGLED SAG  ,484,484
133673,          ,BLADE SAW SAG 13X.38MM  ,343,343
133674,          ,GRAFT BN HEMI CYDYL MDL ,55566,55566
133675,0C1713    ,SCREW SPNL MAS 50X9.5MM ,3592,3592
133676,0C1776    ,COMPNT KN TIB F 71MM    ,6842,6842
133677,0C1713    ,ANCHOR SUT JGGRKNT1.45MM,2142,2142
133678,          ,TRAY BIOPSY BN 102MM SYS,1145,1145
133679,0C1713    ,SCREW TMX CANC 4X35MM   ,229,229
133680,0C1713    ,SCREW CANC LAB 4.0X40   ,229,229
133681,          ,STAPLER T 45 LNG ARTC EN,2266,2266
133682,0C1725    ,CATH BLN DIL 2.5DX20L MM,1112,1112
133683,0C1725    ,CATH BLN DIL D1.5XL12 MM,1112,1112
133684,0C1725    ,CATH BLN DIL D2 X L8 MM ,1112,1112
133685,0C1725    ,CATH BLN DIL D2 X L6 MM ,1112,1112
133686,0C1725    ,CATH BLN DIL D2.5XL6 MM ,1112,1112
133687,0C1725    ,CATH BLN DIL D3 X L8 MM ,1112,1112
133688,0C1725    ,CATH BLN DIL D3 X L15 MM,1112,1112
133689,0C1725    ,CATH BLN DIL D5 X L15 MM,1112,1112
133690,0C1725    ,CATH BLN DIL D2.75XL8 MM,1112,1112
133691,0C1725    ,BLN SPL RX D1.25XL10 MM ,1112,1112
133692,0C1725    ,BLN SPR OTW D2 X L6 MM  ,1112,1112
133693,0C1725    ,BLN SPR OTW D3 X L15 MM ,1112,1112
133694,0C1725    ,CATHETER BLNDIL 3X25MM  ,1112,1112
133695,0C1725    ,BLN SPNTR OTW 3.0X30    ,1112,1112
133696,0C1725    ,BLN SPRNTR OW 3.5X6     ,1112,1112
133697,0C1725    ,BLN SPRNTR OW 3.5X12    ,1112,1112
133698,0C1725    ,BLN SPRNTR OW 4X20      ,1112,1112
133699,0C1725    ,CATH BLN NANO 6X20X150  ,2089,2089
133700,0C1725    ,CATH BLN NCEUP 2.75X15MM,1112,1112
133701,0C1725    ,CATH BLN NCEUPHORA 3X8MM,1112,1112
133702,0C1725    ,CATH BLN NCEUP 3X12MM   ,1112,1112
133703,0C1725    ,CATH BLN NCEUP 3.5X8MM  ,1112,1112
133704,0C1874    ,STENT COR INTGR 3.0X09MM,11196,11196
133705,          ,CAP END NAIL 1.5-2.5 TI ,489,489
133706,0C1713    ,SCREW 8.5X45 SOLRA COCR ,3592,3592
133707,          ,WIRE FX .9MM 100MM KRSH ,229,229
133708,0C1713    ,NAIL IM TI 1.5X300MM    ,1375,1375
133709,          ,CAP END 3/4MM ELASTIC NA,512,512
133710,          ,CAP END NAIL 1.5-2.5MM T,606,606
133711,0C1776    ,PATELLA DOME ROUND RESUR,2092,2092
133712,0C1776    ,CONDYLE FEM STD RM/LL SI,10057,10057
133713,0C1776    ,COMP KNEE MEDIAL/LAT SZ6,7295,7295
133714,0C1776    ,INSERT TIB MAKO 6-9MM   ,6931,6931
133715,          ,SUTURE FBRWR W/NDL2-0 18,404,404
133716,          ,BIT DRL 5.5MM           ,981,981
133717,0C1713    ,SCREW BN 2.5MM 18MM TI O,1605,1605
133718,          ,WIRE FX .9MM 100MM KRSH ,304,304
133719,0C1776    ,CMPNT TIB C UNICMPT     ,10416,10416
133720,          ,CAP END 3/4MM ELASTIC NA,634,634
133721,0C1713    ,NAIL IM TI 1.5X300MM    ,1670,1670
133722,          ,CATH FOLY 2W SIL CTD 26F,62,62
133723,0C1776    ,CMPNT BEARING RT SM 3MM ,7543,7543
133724,0C1776    ,COMPONENT FEM 3 LG PTLR ,12283,12283
133725,0C1769    ,SPHNTM 20MM 5MM 4.4FR   ,2266,2266
133726,          ,KIT PEG SIL SFTY 20FR   ,981,981
133727,          ,STRATAFIX SYMMETR 1 45CM,256,256
133728,          ,SUT SPRL PDO2-0MH24X24CM,248,248
133729,          ,SUTURE PDO 1 CT1 14CM 2 ,238,238
133730,          ,BLADE BN SAW STD        ,1468,1468
133731,          ,BLADE BN SGTL SAW NAR   ,1468,1468
133733,          ,CONNECTOR DRN CTH 1.5MM ,799,799
133735,          ,CONNECTOR SHNT LL1.3X1.5,1112,1112
133736,0C1729    ,CATH PERITONEAL 23047   ,1133,1133
133737,          ,CONNECTOR SHNT RT ANGLE ,448,448
133738,          ,TOOL DSCT MTCH HD120X2.5,998,998
133739,          ,SHUNT NEURO 15CM 2.5MM  ,944,944
133740,          ,CONNECTOR 3-WAY ALL M   ,1384,1384
133741,0C1729    ,CATH DRN OPN LMBR 80    ,1569,1569
133742,          ,PATCH DURA MTRX 3X1IN   ,1998,1998
133743,          ,KIT NEURO MNTR BSC      ,5237,5237
133744,0C1729    ,CATH DRN XTRN 1.9MM VNTR,1233,1233
133745,          ,CATH SHNT PSSR SBQ 38CM ,1112,1112
133746,0C1776    ,BEARING HUMERAL 44X41MM ,5289,5289
133747,0C1713    ,SCREW CANN 3X30MM       ,1569,1569
133748,0C1769    ,GWIRE ORTH SURG 1.1MM   ,275,275
133749,0C1713    ,SCREW BN CORT 3X14MM    ,1153,1153
133750,0C1713    ,SCREW CORT BN 3X16MM    ,1153,1153
133751,0C1713    ,SCREW ORTH 20MM 3MM CORT,1153,1153
133753,0C1713    ,SCREW LCK VA LP 3X22MM  ,1459,1459
133754,0C1769    ,GWIRE ST ARTH .062IN    ,264,264
133755,          ,BIT DRL 2.0MM AR-8944-22,981,981
133756,0C1713    ,PLATE MTP SH LT CONTRD  ,6392,6392
133757,          ,REAMER SURG MTP 22MM    ,3292,3292
133758,          ,REAMR META OD20MM       ,3292,3292
133759,          ,REAMER METATARSAL 22MM  ,3292,3292
133760,          ,REAMER PHALANGEAL 22MM  ,3292,3292
133761,          ,PIN TRNFX EXFX300X40 5/6,1112,1112
133762,0C1713    ,PLATE 73MM SS 2.7/3.5MM ,5949,5949
133763,0C1876    ,STENT COR STRN 4X12MM   ,5317,5317
133764,          ,KIT BX NEEDLE IVAS 10GA ,852,852
133766,          ,DRILL SWVL LCK 3.5MM TRA,981,981
133768,0C1713    ,KIT LGMNT REPR FX       ,8057,8057
133769,          ,GRASPER LAPSCP HYBRD JW ,1112,1112
133771,0C1713    ,SCREW AS3 S/T 6.5X95X20 ,1825,1825
133772,0C1713    ,SCREW AS3 S/T 6.5X100X20,1825,1825
133774,0C1769    ,GUIDEWIRE ORTH 300MM 3.2,1112,1112
133775,          ,RASP SURG 17MM 3.2MM MED,1112,1112
133776,          ,KIT SPLINT DNTL SURG    ,10025,10025
133777,0C1713    ,PLATE MXLFC MNI RT 3X2MM,3157,3157
133778,0C1713    ,PLATE 4X2MM MNI MXLFC RT,3310,3310
133779,0C1713    ,SCREW TI 4MM 2MM        ,862,862
133780,0C1713    ,PLATE MNI MXLFC LT 2X2MM,3086,3086
133781,0C1713    ,PLATE 100D .75MM MXLFCL ,1825,1825
133782,          ,BIT DRL 50MM 2MM TWST 2M,1632,1632
133783,          ,BIT DRL 107MM 1.5MM 20MM,1590,1590
133785,0C1781    ,MESH DYNMC 90X90X.3MM   ,9802,9802
133786,          ,BIT DRL 54MM 1MM TWST ST,1196,1196
133787,0C1713    ,SCREW UN3 SD 1.5 X 5MM 5,639,639
133788,0C1713    ,SCREW NEURO CRNMXF 3X1.5,639,639
133789,0C1776    ,COMP FEM STD LM/RL SI   ,10057,10057
133790,0C1776    ,INSERT UNI ONLAY TIBIAL ,6931,6931
133793,0C1713    ,PLATE MLBL TMPR BN      ,4651,4651
133794,0C1776    ,BEARING OXFD KN RT C4   ,14007,14007
133795,0C1776    ,COMPNT PTLA 32X8.5MM    ,2092,2092
133796,0C1776    ,COMPNT TIB D LT UNICMP  ,8280,8280
133797,          ,TRAY NASAL ENT LF       ,373,373
133798,0L0172    ,COLR ASPN CHLD REG LF   ,247,247
133799,          ,CATH IV 18GA 64MMX1.3MM ,25,25
133801,0C1776    ,COMPNT TIB D LT UNICMP  ,9769,9769
133802,          ,PIN HLF 80MM 3MM APX ORT,981,981
133803,          ,PIN APX EXFX 110X3X25MM ,981,981
133804,0C1776    ,CMPNT BEARING LT SM 4MM ,7543,7543
133805,0C1776    ,COMPNT OXFRD UNI SZ B   ,10416,10416
133806,0C1713    ,SCREW TFR 30 9 TCP      ,1825,1825
133807,0C1713    ,PLATE 5 HL 7 PEG LK VOLR,4164,4164
133808,0C1713    ,SCREW CORT HEX 3.2X16MM ,173,173
133809,0C1713    ,PEG FX VOLR THRD 14MM   ,216,216
133810,          ,KWIRE FX 1.1X100MM      ,208,208
133811,          ,BIT DRL 1.8MM 90M REG   ,536,536
133812,          ,BIT DRL 2.3MM 80MM REG  ,738,738
133813,0C1713    ,ANCH SUT FBRTK 5.5MM 2LD,3199,3199
133814,0C1767    ,GENERATR NRSTM PREC NOVI,79580,79580
133815,0C1787    ,NEUROSTIM REMOTE CNTRL  ,6313,6313
133816,0C1776    ,STEM TIB 80MM 12.5MM KN ,2627,2627
133817,0C1713    ,SCREW CORT HEX 3.2X14MM ,173,173
133818,0C1776    ,INSRT TIB ONLAY SZ 2 8MM,6931,6931
133819,          ,DEVICE CLSR STRATFX 45CM,250,250
133820,0C1713    ,SCREW BNE MINIL24M OD2.0,132,132
133821,0C1713    ,PLATE STR 17MM SS 2MM   ,416,416
133822,          ,REAMER SURG 58MM ACTB   ,2210,2210
133823,0C1887    ,CATH GD 6FR 100CM       ,498,498
133824,0C1887    ,CATH GD 6FR 100CM       ,538,538
133825,0C1887    ,CATH GD 6FR 100CM       ,498,498
133826,0C1887    ,CATH GD 6FR 100CM       ,538,538
133827,0C1713    ,SCREW 2X3.5MM 401.162E  ,466,466
133828,0C1713    ,SCREW BNE MINIL24M OD2.0,163,163
133830,0C1776    ,STEM KN TIB 0PST 80X12.5,3181,3181
133831,          ,BIT DRL REG 1.8MM 90MM  ,738,738
133832,          ,KWIRE FX 1.1MM 100MM    ,276,276
133833,0C1876    ,STENT DUO WLFLX 22X90MM ,12258,12258
133834,0C1876    ,STENT DDNL M00565030 GI ,12897,12897
133835,          ,SPHINCTEROTOME MINI-TOME,1133,1133
133836,          ,SLEEVE ENDO 9.5-6F 3.7MM,1112,1112
133837,0C1713    ,SCREW AS3 S/T 6.5X105X20,1825,1825
133838,          ,NEUROSTIM WRLS EXTRNL   ,1678,1678
133839,          ,PACKING 7.5CM SINUS NSL ,692,692
133841,0C1776    ,BEARING OXFD KN RT FX C5,14007,14007
133842,0C1776    ,BPLT TIB STD RM/LL SZ5 O,7295,7295
133843,0C1769    ,GUIDEWIRE VASC 40CM 5FR ,303,303
133844,0C1713    ,NAIL FM TFN 11X420MM/130,10657,10657
133845,          ,PATCH DURA BVN 5X4IN    ,9953,9953
133846,          ,FORCPS BIPLR 9IN 1MM DIS,2805,2805
133847,0C1776    ,CAP TORN REV SHOULDER   ,53873,53873
133848,0C1713    ,SCREW BNE TIV 6.5X30    ,656,656
133849,0C1776    ,INSRT TIB MAKO ONLAY SZ4,6931,6931
133850,0C1776    ,CMPNT PATELLOFEM STD SZ ,12283,12283
133851,0C1776    ,BPLT TIB STD LM/RL SZ4 O,7295,7295
133853,0C1776    ,CAP TORN TOTAL SHOULDER ,35197,35197
133854,0C1713    ,PLATE 4MM TI 4 HL BAR BN,1671,1671
133855,0C1713    ,PLATE CRNMXF MNI 2X2 SQ ,1731,1731
133856,0C1713    ,PLATE MINI .75 RT 9HL L ,1825,1825
133857,0C1713    ,SCREW CORTEX SELF-TAP 2.,537,537
133858,0C1713    ,SCREW BN MNDB 2.4X14X2MM,487,487
133859,0C1713    ,SCREW TI 2.4 12MM       ,487,487
133860,0C1729    ,CATH THOR 40FR FRM      ,61,61
133861,0C1781    ,MESH CRANIAL MED .4MM   ,4854,4854
133862,          ,TUBE ESPH 20FR ADLT BLKM,2450,2450
133863,0C1776    ,VANG CRUC RET LIP TIB BR,4013,4013
133864,          ,CATH ASPIRE EMBOLI 30ML ,1259,1259
133865,          ,DEVICE GSTRM LOPRO 24FR ,1570,1570
133866,0C1713    ,PLATE BN 157MM 2.7MM    ,5966,5966
133867,0C1713    ,PLATE V-AX 40-15041     ,4298,4298
133868,0C1713    ,SCREW V-AX NLCK 2.7X14  ,695,695
133869,0C1729    ,CTHDRN MUL MCLC 12F 25  ,1249,1249
133870,          ,SET INTRO 50CM 5FR 21GA ,692,692
133871,0C1776    ,VANG CRUC RET INTLK FMRL,15085,15085
133872,0C1713    ,PLATE BN V-AX CRV 4HL   ,4455,4455
133873,0C1713    ,PIN FX CUSTOM 3.2MM     ,1671,1671
133875,          ,BOLT EXTRCTN 3.5X180MM  ,1560,1560
133876,0C1776    ,IMPLANT SPNL FX 50X7MM  ,22088,22088
133877,0C1776    ,IMPLANT SPN FX 40X7MM   ,22088,22088
133878,0C1713    ,IMPLANT SPN FX 45X7MM   ,18229,18229
133880,0C1713    ,PLATE CRANI TI MESH 100M,10804,10804
133881,0C1713    ,PLATE NER MESH 100X100M ,11185,11185
133882,0C1874    ,STENT ONYX UX 8X2.25MM  ,12103,12103
133883,0C1874    ,STENT ONYX UX 12X2.25MM ,8517,8517
133884,0C1874    ,STENT ONYX UX 15X2.25MM ,11352,11352
133885,0C1874    ,STENT ONYX UX 18X2.25MM ,10705,10705
133886,0C1874    ,STENT ONYX UX 22X2.25MM ,10705,10705
133887,0C1874    ,STENT ONYX UX 30X2.25MM ,10705,10705
133888,0C1874    ,STENT ONYX UX 38X2.25MM ,10705,10705
133889,0C1874    ,STENT ONYX UX 12X2.5MM  ,8517,8517
133890,0C1874    ,STENT ONYX UX 18X2.5MM  ,8517,8517
133891,0C1874    ,STENT ONYX UX 22X2.5MM  ,8517,8517
133892,0C1874    ,STENT ONYX UX 30X2.5MM  ,8517,8517
133893,0C1874    ,STENT ONYX UX 38X2.5MM  ,10705,10705
133894,0C1874    ,STENT ONYX UX 8X2.75MM  ,7073,7073
133895,0C1874    ,STENT ONYX UX 12X2.75MM ,10705,10705
133896,0C1874    ,STENT ONYX UX 15X2.75MM ,8517,8517
133897,0C1874    ,STENT ONYX UX 18X2.75MM ,8517,8517
133898,0C1874    ,STENT ONYX UX 22X2.75MM ,10705,10705
133899,0C1874    ,STENT ONYX UX 26X2.75MM ,7997,7997
133900,0C1874    ,STENT ONYX UX 30X2.75MM ,11352,11352
133901,0C1874    ,STENT ONYX UX 38X2.75MM ,7500,7500
133902,0C1874    ,STENT ONYX UX 8X3MM     ,11352,11352
133903,0C1874    ,STENT ONYX UX 12X3MM    ,11352,11352
133904,0C1874    ,STENT ONYX UX 15X3MM    ,11352,11352
133905,0C1874    ,STENT ONYX UX 18X3MM    ,11352,11352
133906,0C1874    ,STENT ONYX UX 22X3MM    ,8517,8517
133907,0C1874    ,STENT ONYX UX 26X3MM    ,8517,8517
133908,0C1874    ,STENT ONYX UX 30X3MM    ,8517,8517
133909,0C1874    ,STENT ONYX UX 38X3MM    ,8517,8517
133910,0C1874    ,STENT ONYX UX 8X3.5MM   ,10705,10705
133911,0C1874    ,STENT ONYX UX 12X3.5MM  ,11352,11352
133912,0C1874    ,STENT ONYX UX 15X3.5MM  ,10705,10705
133913,0C1874    ,STENT ONYX UX 30X3.5MM  ,10705,10705
133914,0C1874    ,STENT 18X .91-.69X3.5MM ,8517,8517
133915,0C1874    ,STENT ONYX UX 34X3.5MM  ,10705,10705
133916,0C1874    ,STENT ONYX UX 8X4MM     ,7500,7500
133917,0C1874    ,STENT ONYX UX 15X4MM    ,10705,10705
133918,0C1874    ,STENT ONYX UX 30X4MM    ,7500,7500
133919,0C1874    ,STENT ONYX UX 34X4MM    ,7073,7073
133920,0C1874    ,STENT ONYX UX 12X4.5MM  ,10705,10705
133921,0C1874    ,STENT ONYX UX 26X4.5MM  ,8517,8517
133922,0C1874    ,STENT ONYX UX 30X4.5MM  ,10705,10705
133923,0C1874    ,STENT ONYX UX 12X5MM    ,10705,10705
133924,0C1874    ,STENT ONYX UX 22X5MM    ,10705,10705
133925,0C1874    ,STENT ONYX UX 26X5MM    ,8517,8517
133926,0C1874    ,STENT ONYX UX 30X5MM    ,10705,10705
133927,0C1874    ,STENT ONYX UX 38X4MM    ,10705,10705
133928,0C1874    ,STENT ONYX UX 8X2.5MM   ,10705,10705
133930,0C1713    ,PLATE CMPR RECT 40-15031,4455,4455
133931,0C1713    ,PLATE L V-AX 40-15092   ,3206,3206
133932,0C1713    ,PLATE V-AX 40-15021     ,3777,3777
133933,0C1713    ,SCREW BSPLT 18MM 5MM    ,882,882
133934,0C1713    ,SCR BSPLT 34MM 5MM      ,882,882
133935,0C1713    ,SCREW BSPLT 26MM 5MM AQL,882,882
133936,0C1776    ,INSERT SHLDR6X39MM 12.5D,5714,5714
133937,0C1776    ,SPHRE GLND 39MM TORN AQL,16493,16493
133938,0C1776    ,BSPLTE GLND 25MM AQLS   ,13697,13697
133939,          ,BIT DRL 3.2MM PERPH SCR ,981,981
133940,          ,BLADE FLX OSTME MED     ,1531,1531
133941,          ,BOWL BNCMNT QKVC VAC MX ,692,692
133942,0C1713    ,SCREW BSPLT AQLS35X9.5MM,2422,2422
133943,          ,OSTME FLX SHRT 20       ,1762,1762
133945,0C1776    ,CMPNT PATELLOFEM STD SZ ,12283,12283
133946,0C1776    ,INSERT TIB KN L 3-4-5X19,4013,4013
