,Airport_Code,Hospital_Name,Procedure_Description,Cash_Price,Gross_Price,CPT_Code,Number_Beds,For_Profit,Yearly_Discharges,Patient_Experience_Rating,Radiology_Category
172291,LAS,Desert Springs,MRI BRAIN WO/W CON,4036.0,10090.0,70553,245,1,12696,2,MRI
172293,LAS,Desert Springs,MRI CHEST W/O CON,3494.0,8736.0,71550,245,1,12696,2,MRI
172294,LAS,Desert Springs,MRI CHEST W/WO CON,3704.0,9260.0,71552,245,1,12696,2,MRI
172296,LAS,Desert Springs,MRI C-SPINE W/O CON,3494.0,8736.0,72141,245,1,12696,2,MRI
172298,LAS,Desert Springs,MRI T-SPINE W/O CON,2731.0,6827.0,72146,245,1,12696,2,MRI
172300,LAS,Desert Springs,MRI L-SPINE W/O CON,3494.0,8736.0,72148,245,1,12696,2,MRI
172302,LAS,Desert Springs,MRI C-SPINE WO/W CON,4167.0,10418.0,72156,245,1,12696,2,MRI
172303,LAS,Desert Springs,MRI T-SPINE WO/W CON,3407.0,8517.0,72157,245,1,12696,2,MRI
172304,LAS,Desert Springs,MRI L-SPINE WO/W CON,4167.0,10418.0,72158,245,1,12696,2,MRI
172307,LAS,Desert Springs,MRI PELVIS W/O CON,3494.0,8736.0,72195,245,1,12696,2,MRI
172308,LAS,Desert Springs,MRI PELVIS WO/W CON,3494.0,8736.0,72197,245,1,12696,2,MRI
172311,LAS,Desert Springs,MRI ABD W0/W CON,3160.0,7900.0,74183,245,1,12696,2,MRI
172317,LAS,Desert Springs,MRI ORBIT/FACE/NCK W/O CON LTD,1906.0,4765.0,70540,245,1,12696,2,MRI
172318,LAS,Desert Springs,MRI ORBIT/FACE/NCK WO/W LTD,2059.0,5147.0,70543,245,1,12696,2,MRI
172319,LAS,Desert Springs,MRI BRAIN W/O CON LTD,2002.0,5006.0,70551,245,1,12696,2,MRI
172321,LAS,Desert Springs,MRI BRAIN WO/W CON LTD,2860.0,7150.0,70553,245,1,12696,2,MRI
172322,LAS,Desert Springs,MRI CHEST W/O CON LTD,2186.0,5466.0,71550,245,1,12696,2,MRI
172323,LAS,Desert Springs,MRI C-SPINE W/O CON LTD,2059.0,5147.0,72141,245,1,12696,2,MRI
172325,LAS,Desert Springs,MRI T-SPINE W/O CON LTD,2059.0,5147.0,72146,245,1,12696,2,MRI
172327,LAS,Desert Springs,MRI L-SPINE W/O CON LTD,2059.0,5147.0,72148,245,1,12696,2,MRI
172329,LAS,Desert Springs,MRI T-SPINE WO/W CON LTD,3241.0,8102.0,72157,245,1,12696,2,MRI
172330,LAS,Desert Springs,MRI L-SPINE WO/W CON LTD,3435.0,8587.0,72158,245,1,12696,2,MRI
172331,LAS,Desert Springs,MRI PELVIS WO/W CON LTD,2059.0,5147.0,72197,245,1,12696,2,MRI
172332,LAS,Desert Springs,MRI PELVIS W/O CON LTD,2059.0,5147.0,72195,245,1,12696,2,MRI
172336,LAS,Desert Springs,MRI ABD W0/W CON LTD,2059.0,5147.0,74183,245,1,12696,2,MRI
172338,LAS,Desert Springs,MRI TMJ W/O CON LT,2954.0,7384.0,70336,245,1,12696,2,MRI
172339,LAS,Desert Springs,MRI TMJ W/WO CON LT,2954.0,7384.0,70336,245,1,12696,2,MRI
172340,LAS,Desert Springs,MRI TMJ W/O CONT RT,2954.0,7384.0,70336,245,1,12696,2,MRI
172341,LAS,Desert Springs,MRI TMJ W/WO CON RT,2954.0,7384.0,70336,245,1,12696,2,MRI
172343,LAS,Desert Springs,MRI EXT UP W/O CON LT,3362.0,8404.0,73218,245,1,12696,2,MRI
172344,LAS,Desert Springs,MRI EXT UP WO/W CON LT,3534.0,8835.0,73220,245,1,12696,2,MRI
172346,LAS,Desert Springs,MRI EXT UP W/O CON RT,3362.0,8404.0,73218,245,1,12696,2,MRI
172347,LAS,Desert Springs,MRI EXT UP WO/W CON RT,3534.0,8835.0,73220,245,1,12696,2,MRI
172348,LAS,Desert Springs,MRI EXT UP JOINT W/O CON LT,3413.0,8532.0,73221,245,1,12696,2,MRI
172349,LAS,Desert Springs,MRI EXT UP JOINT W/O CON RT,3413.0,8532.0,73221,245,1,12696,2,MRI
172351,LAS,Desert Springs,MRI EXT LOW WO/W CON LT,3362.0,8404.0,73720,245,1,12696,2,MRI
172352,LAS,Desert Springs,MRI EXT LOW W/O CON LT,3362.0,8404.0,73718,245,1,12696,2,MRI
172354,LAS,Desert Springs,MRI EXT LOW WO/W CON RT,3362.0,8404.0,73720,245,1,12696,2,MRI
172355,LAS,Desert Springs,MRI EXT LOW W/O CON RT,3362.0,8404.0,73718,245,1,12696,2,MRI
172356,LAS,Desert Springs,MRI EXT LOW JOINT W/O CON LT,3563.0,8907.0,73721,245,1,12696,2,MRI
172357,LAS,Desert Springs,MRI EXT LOW JOINT W/O CON RT,3563.0,8907.0,73721,245,1,12696,2,MRI
172358,LAS,Desert Springs,MRI EXT UP WO/W CON BIL,7125.0,17812.0,73220,245,1,12696,2,MRI
172359,LAS,Desert Springs,MRI EXT UP JOINT W/O CON BIL,6722.0,16805.0,73221,245,1,12696,2,MRI
172360,LAS,Desert Springs,MRI EXT LOW WO/W CON BIL,6722.0,16805.0,73720,245,1,12696,2,MRI
172361,LAS,Desert Springs,MRI EXT LOW JOINT W/O CON BIL,6722.0,16805.0,73721,245,1,12696,2,MRI
172362,LAS,Desert Springs,MRA HEAD W/O CON,2362.0,5906.0,70544,245,1,12696,2,MRA
172363,LAS,Desert Springs,MRA HEAD W/O CON LTD,645.0,1613.0,70544,245,1,12696,2,MRA
172364,LAS,Desert Springs,MRA HEAD W/CON,2953.0,7383.0,70545,245,1,12696,2,MRA
172365,LAS,Desert Springs,MRA HEAD W/WO CON,3927.0,9818.0,70546,245,1,12696,2,MRA
172366,LAS,Desert Springs,MRA NECK W/O CON,2272.0,5679.0,70547,245,1,12696,2,MRA
172367,LAS,Desert Springs,MRA NECK W/O CON LTD,645.0,1613.0,70547,245,1,12696,2,MRA
172368,LAS,Desert Springs,MRA NECK W/CON,2786.0,6965.0,70548,245,1,12696,2,MRA
172369,LAS,Desert Springs,MRA NECK W/CON LTD,1035.0,2587.0,70548,245,1,12696,2,MRA
172370,LAS,Desert Springs,MRA NECK WO/W CON,3563.0,8908.0,70549,245,1,12696,2,MRA
172371,LAS,Desert Springs,MRI EXT UP W/O CON BIL,7074.0,17686.0,73218,245,1,12696,2,MRI
172376,LAS,Desert Springs,MRI EXT UP JOINT WO/W CON BIL,7657.0,19142.0,73223,245,1,12696,2,MRI
172377,LAS,Desert Springs,MRI EXT UP JOINT WO/W CON LT,3819.0,9548.0,73223,245,1,12696,2,MRI
172378,LAS,Desert Springs,MRI EXT UP JNT WO/W CON LT LTD,2211.0,5528.0,73223,245,1,12696,2,MRI
172379,LAS,Desert Springs,MRI EXT UP JOINT WO/W CON RT,3819.0,9548.0,73223,245,1,12696,2,MRI
172380,LAS,Desert Springs,MRI EXT LOW W/O CON BIL,7074.0,17686.0,73718,245,1,12696,2,MRI
172385,LAS,Desert Springs,MRI EXT LOW JOINT WO/W BIL,7178.0,17944.0,73723,245,1,12696,2,MRI
172386,LAS,Desert Springs,MRI EXT LOW JOINT WO/W LT,3748.0,9370.0,73723,245,1,12696,2,MRI
172387,LAS,Desert Springs,MRI EXT LOW JOINT WO/W RT,3748.0,9370.0,73723,245,1,12696,2,MRI
172388,LAS,Desert Springs,MRI EXT UP JNT W/O CON LT LTD,2340.0,5851.0,73221,245,1,12696,2,MRI
172389,LAS,Desert Springs,MRI EXT UP JNT W/O CON RT LTD,2340.0,5851.0,73221,245,1,12696,2,MRI
172390,LAS,Desert Springs,MRI EXT LOW W/O CON LT LTD,2059.0,5147.0,73718,245,1,12696,2,MRI
172391,LAS,Desert Springs,MRI EXT LOW W/O CON RT LTD,2059.0,5147.0,73718,245,1,12696,2,MRI
172392,LAS,Desert Springs,MRI EXT LOW JNT W/O CON LT LTD,2002.0,5006.0,73721,245,1,12696,2,MRI
172393,LAS,Desert Springs,MRI EXT LOW JNT W/O CON RT LTD,2059.0,5147.0,73721,245,1,12696,2,MRI
172424,LAS,Desert Springs,MRV HEAD W/CON,2700.0,6751.0,70545,245,1,12696,2,MRA
172425,LAS,Desert Springs,MRV HEAD W/O CON,2057.0,5143.0,70544,245,1,12696,2,MRA
172428,LAS,Desert Springs,MRCP WO W/CON,3189.0,7973.0,74183,245,1,12696,2,MRI
172429,LAS,Desert Springs,MRI TMJ W/O CON BIL,4783.0,11957.0,70336,245,1,12696,2,MRI
172430,LAS,Desert Springs,MRI TMJ W/WO CON BIL,4783.0,11957.0,70336,245,1,12696,2,MRI
172441,LAS,Desert Springs,MRI TMJ W/CON LT,2954.0,7384.0,70336,245,1,12696,2,MRI
172442,LAS,Desert Springs,MRI TMJ W/CON RT,2954.0,7384.0,70336,245,1,12696,2,MRI
172443,LAS,Desert Springs,MRI TMJ W/CON BIL,4783.0,11957.0,70336,245,1,12696,2,MRI
172448,LAS,Desert Springs,MRV HEAD W/WO CON,3927.0,9818.0,70546,245,1,12696,2,MRA
172449,LAS,Desert Springs,MRI PITUITARY W/W/O CONTRAST,4036.0,10090.0,70553,245,1,12696,2,MRI
172450,LAS,Desert Springs,MRI IAC W/W/O CONTRAST,4036.0,10090.0,70553,245,1,12696,2,MRI
172451,LAS,Desert Springs,MRI IAC W/O CONTRAST,3362.0,8404.0,70551,245,1,12696,2,MRI
250914,LAS,Summerlin Hospital,US ABD LTD ED/TRMA         402,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
251251,LAS,Summerlin Hospital,XR CHEST 1V,358.0,894.0,71045,421,1,23438,2,Radiology
251254,LAS,Summerlin Hospital,XR ABD SNGL AP V,260.0,651.0,74018,421,1,23438,2,Radiology
251377,LAS,Summerlin Hospital,CT 3D RENDER W/POSTPROCESS,2365.0,5913.0,76377,421,1,23438,2,MRI
251988,LAS,Summerlin Hospital,US OB < 14 WKS SINGLE FETUS,364.0,910.0,76801,421,1,23438,2,Ultrasound
251989,LAS,Summerlin Hospital,US OB <14 WKS EA ADDL FETUS,211.0,528.0,76802,421,1,23438,2,Ultrasound
251990,LAS,Summerlin Hospital,US OB >= 14 WKS SINGLE FETUS,1270.0,3175.0,76805,421,1,23438,2,Ultrasound
251995,LAS,Summerlin Hospital,US TRANSVAGINAL - OB,230.0,576.0,76817,421,1,23438,2,Ultrasound
251996,LAS,Summerlin Hospital,US TRANSVAGINAL - NON OB,611.0,1527.0,76830,421,1,23438,2,Ultrasound
256874,LAS,Summerlin Hospital,US HEAD/NECK INC THYROID,1153.0,2882.0,76536,421,1,23438,2,Ultrasound
256875,LAS,Summerlin Hospital,US CHEST,667.0,1667.0,76604,421,1,23438,2,Ultrasound
256876,LAS,Summerlin Hospital,US BREAST BIL,1106.0,2765.0,76641,421,1,23438,2,Ultrasound
256877,LAS,Summerlin Hospital,US ABD COMP,1080.0,2701.0,76700,421,1,23438,2,Ultrasound
256878,LAS,Summerlin Hospital,US ABD LTD,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256879,LAS,Summerlin Hospital,US GALLBLADDER,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256880,LAS,Summerlin Hospital,US LIVER / HEPATIC,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256881,LAS,Summerlin Hospital,US PANCREAS,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256882,LAS,Summerlin Hospital,US PYLORIC,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256883,LAS,Summerlin Hospital,US RT UP QUADRANT,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256884,LAS,Summerlin Hospital,US SPLEEN,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
256885,LAS,Summerlin Hospital,US RETROPERITONEAL COMP,1391.0,3477.0,76770,421,1,23438,2,Ultrasound
256886,LAS,Summerlin Hospital,US RETROPERITONEAL LTD,798.0,1994.0,76775,421,1,23438,2,Ultrasound
256887,LAS,Summerlin Hospital,US RENAL LTD,1214.0,3036.0,76775,421,1,23438,2,Ultrasound
256889,LAS,Summerlin Hospital,US OB > 14WKS SNGL FETUS,1270.0,3175.0,76805,421,1,23438,2,Ultrasound
256894,LAS,Summerlin Hospital,US TRANSVAGINAL,1329.0,3322.0,76830,421,1,23438,2,Ultrasound
256896,LAS,Summerlin Hospital,US FREE FLUID STUDY,826.0,2066.0,76856,421,1,23438,2,Ultrasound
256897,LAS,Summerlin Hospital,US IUD LOCALIZATION,1241.0,3102.0,76856,421,1,23438,2,Ultrasound
256898,LAS,Summerlin Hospital,US PELVIS NON OB,1329.0,3322.0,76856,421,1,23438,2,Ultrasound
256899,LAS,Summerlin Hospital,US URINARY BLADDER         402,762.0,1906.0,76857,421,1,23438,2,Ultrasound
256900,LAS,Summerlin Hospital,US PELVIS NON OB LTD,706.0,1766.0,76857,421,1,23438,2,Ultrasound
256901,LAS,Summerlin Hospital,US TESTICULAR,1153.0,2882.0,76870,421,1,23438,2,Ultrasound
256915,LAS,Summerlin Hospital,DUPLEX CAROTIDS COMP BIL,1310.0,3275.0,93880,421,1,23438,2,Ultrasound
256922,LAS,Summerlin Hospital,DUPLEX ART EXT LOW COMP BIL,1403.0,3508.0,93925,421,1,23438,2,Ultrasound
256923,LAS,Summerlin Hospital,DUPLEX ART EXT LOW UNI/LTD,1001.0,2503.0,93926,421,1,23438,2,Ultrasound
256926,LAS,Summerlin Hospital,DUPLEX EXT VEINS COMP BIL,1374.0,3435.0,93970,421,1,23438,2,Ultrasound
256933,LAS,Summerlin Hospital,US HEAD/NECK LTD,903.0,2258.0,76536,421,1,23438,2,Ultrasound
256934,LAS,Summerlin Hospital,US THYROID LTD,824.0,2061.0,76536,421,1,23438,2,Ultrasound
256935,LAS,Summerlin Hospital,US CHEST LTD,485.0,1213.0,76604,421,1,23438,2,Ultrasound
256936,LAS,Summerlin Hospital,US BREAST BIL LTD,595.0,1488.0,76642,421,1,23438,2,Ultrasound
256939,LAS,Summerlin Hospital,US TRANSVAGINAL LTD,888.0,2221.0,76830,421,1,23438,2,Ultrasound
256940,LAS,Summerlin Hospital,US TESTICULAR LTD,824.0,2061.0,76870,421,1,23438,2,Ultrasound
256969,LAS,Summerlin Hospital,US BREAST LT,1106.0,2765.0,76641,421,1,23438,2,Ultrasound
256970,LAS,Summerlin Hospital,US BREAST RT,1106.0,2765.0,76641,421,1,23438,2,Ultrasound
256977,LAS,Summerlin Hospital,DUPLEX ART EXT LOW UNI LT,1001.0,2503.0,93926,421,1,23438,2,Ultrasound
256978,LAS,Summerlin Hospital,DUPLEX ART EXT LOW UNI RT,1001.0,2503.0,93926,421,1,23438,2,Ultrasound
256981,LAS,Summerlin Hospital,DUPLEX EXT VEINS UNI/LTD LT,716.0,1791.0,93971,421,1,23438,2,Ultrasound
256982,LAS,Summerlin Hospital,DUPLEX EXT VEINS UNI/LTD RT,716.0,1791.0,93971,421,1,23438,2,Ultrasound
256983,LAS,Summerlin Hospital,US BREAST LT LTD,676.0,1690.0,76642,421,1,23438,2,Ultrasound
256984,LAS,Summerlin Hospital,US BREAST RT LTD,618.0,1544.0,76642,421,1,23438,2,Ultrasound
256985,LAS,Summerlin Hospital,US EXT LOW NONVASC LT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
256986,LAS,Summerlin Hospital,US EXT UP NONVASC LT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
256987,LAS,Summerlin Hospital,US EXT LOW NONVASC RT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
256988,LAS,Summerlin Hospital,US EXT UP NONVASC RT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
257004,LAS,Summerlin Hospital,US OB < 14WKS SNGL FETUS,364.0,910.0,76801,421,1,23438,2,Ultrasound
257005,LAS,Summerlin Hospital,US OB < 14WKS EA ADDL FETUS,199.0,497.0,76802,421,1,23438,2,Ultrasound
257007,LAS,Summerlin Hospital,US OB TRANSVAGINAL,230.0,576.0,76817,421,1,23438,2,Ultrasound
257017,LAS,Summerlin Hospital,US AORTA,1214.0,3036.0,76775,421,1,23438,2,Ultrasound
257018,LAS,Summerlin Hospital,DUPLEX SAPHENOUS VEIN MAP BIL,1374.0,3435.0,93970,421,1,23438,2,Ultrasound
257023,LAS,Summerlin Hospital,DUPLEX EXT UP VEINS COMP BIL,1255.0,3138.0,93970,421,1,23438,2,Ultrasound
257025,LAS,Summerlin Hospital,DUPLEX EXT LOW VEINS COMP BIL,1374.0,3435.0,93970,421,1,23438,2,Ultrasound
257031,LAS,Summerlin Hospital,US RENAL,1214.0,3036.0,76775,421,1,23438,2,Ultrasound
257070,LAS,Summerlin Hospital,XR MANDIBLE COMP 4V,637.0,1592.0,70110,421,1,23438,2,Radiology
257074,LAS,Summerlin Hospital,XR FACIAL BONES COMP 3V,765.0,1912.0,70150,421,1,23438,2,Radiology
257075,LAS,Summerlin Hospital,XR NOSE NASAL BONES 3V,398.0,996.0,70160,421,1,23438,2,Radiology
257076,LAS,Summerlin Hospital,XR ORBITS 4V,722.0,1804.0,70200,421,1,23438,2,Radiology
257078,LAS,Summerlin Hospital,XR SINUSES COMP 3V,659.0,1648.0,70220,421,1,23438,2,Radiology
257081,LAS,Summerlin Hospital,XR SKULL COMP 4V,791.0,1977.0,70260,421,1,23438,2,Radiology
257084,LAS,Summerlin Hospital,XR TMJ OPEN AND CLOSED BIL,932.0,2330.0,70330,421,1,23438,2,Radiology
257086,LAS,Summerlin Hospital,XR SOFT TISSUE NECK,441.0,1102.0,70360,421,1,23438,2,Radiology
257089,LAS,Summerlin Hospital,XR CHEST 1V,401.0,1002.0,71045,421,1,23438,2,Radiology
257090,LAS,Summerlin Hospital,XR CHEST 2V,542.0,1354.0,71046,421,1,23438,2,Radiology
257091,LAS,Summerlin Hospital,XR CHEST PA/LA W/APICAL LOR,601.0,1503.0,71047,421,1,23438,2,Radiology
257092,LAS,Summerlin Hospital,XR CHEST PA/LA W/OBLIQUES,557.0,1393.0,71048,421,1,23438,2,Radiology
257093,LAS,Summerlin Hospital,XR CHEST PA/LA W/FLUORO,571.0,1428.0,71046,421,1,23438,2,Radiology
257094,LAS,Summerlin Hospital,XR CHEST 4V COMP,802.0,2004.0,71048,421,1,23438,2,Radiology
257095,LAS,Summerlin Hospital,XR CHEST LAT DECUB LT,478.0,1194.0,71045,421,1,23438,2,Radiology
257096,LAS,Summerlin Hospital,XR CHEST LAT DECUB RT,522.0,1306.0,71045,421,1,23438,2,Radiology
257097,LAS,Summerlin Hospital,XR CHEST LAT DECUB BIL,532.0,1330.0,71046,421,1,23438,2,Radiology
257098,LAS,Summerlin Hospital,XR RIBS BIL 3V,640.0,1599.0,71110,421,1,23438,2,Radiology
257099,LAS,Summerlin Hospital,XR RIBS BIL W/PA CHEST MIN 4V,939.0,2347.0,71111,421,1,23438,2,Radiology
257100,LAS,Summerlin Hospital,XR STERNUM 2V,435.0,1087.0,71120,421,1,23438,2,Radiology
257101,LAS,Summerlin Hospital,XR STERNOCLAVIC JT 3V,384.0,959.0,71130,421,1,23438,2,Radiology
257106,LAS,Summerlin Hospital,XR C-SPINE 2V,518.0,1296.0,72040,421,1,23438,2,Radiology
257107,LAS,Summerlin Hospital,XR C-SPINE 3V,568.0,1419.0,72040,421,1,23438,2,Radiology
257108,LAS,Summerlin Hospital,XR C-SPINE MIN 4V,708.0,1770.0,72050,421,1,23438,2,Radiology
257109,LAS,Summerlin Hospital,XR C-SPINE COMP,724.0,1811.0,72052,421,1,23438,2,Radiology
257110,LAS,Summerlin Hospital,XR T-L SPINE SCOLIOSIS STAND,386.0,964.0,72082,421,1,23438,2,Radiology
257112,LAS,Summerlin Hospital,XR T-SPINE 3V,641.0,1602.0,72072,421,1,23438,2,Radiology
257115,LAS,Summerlin Hospital,XR SCOLIOSIS FLAT/UPRT,498.0,1246.0,72082,421,1,23438,2,Radiology
257116,LAS,Summerlin Hospital,XR L-S SPINE 2V-3V,539.0,1348.0,72100,421,1,23438,2,Radiology
257117,LAS,Summerlin Hospital,XR L-S SPINE MIN 4V,766.0,1915.0,72110,421,1,23438,2,Radiology
257118,LAS,Summerlin Hospital,XR L-S SPINE COMP/BENDING,414.0,1036.0,72114,421,1,23438,2,Radiology
257119,LAS,Summerlin Hospital,XR PELVIS 1V-2V,346.0,864.0,72170,421,1,23438,2,Radiology
257122,LAS,Summerlin Hospital,XR SI JT MIN 3V,437.0,1092.0,72202,421,1,23438,2,Radiology
257123,LAS,Summerlin Hospital,XR COCCYX/SACRUM 2V,430.0,1074.0,72220,421,1,23438,2,Radiology
257129,LAS,Summerlin Hospital,XR AC JOINT BIL,413.0,1032.0,73050,421,1,23438,2,Radiology
257133,LAS,Summerlin Hospital,XR ABD SNGL AP V,298.0,746.0,74018,421,1,23438,2,Radiology
257134,LAS,Summerlin Hospital,XR ABD SNGL AP OBLQ/CONE,384.0,959.0,74021,421,1,23438,2,Radiology
257135,LAS,Summerlin Hospital,XR ABD DECUB/ERECT 2V,588.0,1469.0,74019,421,1,23438,2,Radiology
257136,LAS,Summerlin Hospital,XR ABD DECUB/ERECT 3V,560.0,1399.0,74021,421,1,23438,2,Radiology
257159,LAS,Summerlin Hospital,IVP W/WO KUB OR TOMOGRHY,1347.0,3367.0,74400,421,1,23438,2,Radiology
257175,LAS,Summerlin Hospital,BONE AGE STUDY,388.0,971.0,77072,421,1,23438,2,Radiology
257178,LAS,Summerlin Hospital,BONE SURVEY COMP,1040.0,2599.0,77075,421,1,23438,2,Radiology
257185,LAS,Summerlin Hospital,XR NOSE NASAL BONES LTD,266.0,666.0,70160,421,1,23438,2,Radiology
257186,LAS,Summerlin Hospital,XR ORBITS 4V LTD,520.0,1301.0,70200,421,1,23438,2,Radiology
257187,LAS,Summerlin Hospital,XR TMJ OPEN AND CLOSED BIL LTD,714.0,1786.0,70330,421,1,23438,2,Radiology
257188,LAS,Summerlin Hospital,XR SOFT TISSUE NECK LTD,266.0,666.0,70360,421,1,23438,2,Radiology
257189,LAS,Summerlin Hospital,XR RIBS BIL LTD,486.0,1214.0,71110,421,1,23438,2,Radiology
257190,LAS,Summerlin Hospital,XR STERNUM 2V LTD,266.0,666.0,71120,421,1,23438,2,Radiology
257191,LAS,Summerlin Hospital,XR STERNOCLAVIC JT 3V LTD,262.0,655.0,71130,421,1,23438,2,Radiology
257193,LAS,Summerlin Hospital,XR AC JOINT BIL LTD,262.0,655.0,73050,421,1,23438,2,Radiology
257205,LAS,Summerlin Hospital,IVP W/WO KUB OR TOMOGRHY LTD,972.0,2430.0,74400,421,1,23438,2,Radiology
257212,LAS,Summerlin Hospital,BONE AGE STUDY LTD,248.0,619.0,77072,421,1,23438,2,Radiology
257250,LAS,Summerlin Hospital,XR FB EYE LT,510.0,1274.0,70030,421,1,23438,2,Radiology
257251,LAS,Summerlin Hospital,XR FB EYE RT,520.0,1301.0,70030,421,1,23438,2,Radiology
257258,LAS,Summerlin Hospital,XR RIBS W/PA CXR 3V LT,545.0,1363.0,71101,421,1,23438,2,Radiology
257259,LAS,Summerlin Hospital,XR RIBS W/PA CXR 3V RT,525.0,1313.0,71101,421,1,23438,2,Radiology
257260,LAS,Summerlin Hospital,XR CLAVICLE LT,314.0,785.0,73000,421,1,23438,2,Radiology
257261,LAS,Summerlin Hospital,XR CLAVICLE RT,287.0,718.0,73000,421,1,23438,2,Radiology
257262,LAS,Summerlin Hospital,XR SCAPULA LT,356.0,891.0,73010,421,1,23438,2,Radiology
257263,LAS,Summerlin Hospital,XR SCAPULA RT,369.0,922.0,73010,421,1,23438,2,Radiology
257266,LAS,Summerlin Hospital,XR SHOULDER 2V LT,362.0,905.0,73030,421,1,23438,2,Radiology
257267,LAS,Summerlin Hospital,XR SHOULDER 2V RT,362.0,905.0,73030,421,1,23438,2,Radiology
257270,LAS,Summerlin Hospital,XR HUMERUS MIN 2V LT,400.0,1001.0,73060,421,1,23438,2,Radiology
257271,LAS,Summerlin Hospital,XR HUMERUS MIN 2V RT,355.0,888.0,73060,421,1,23438,2,Radiology
257274,LAS,Summerlin Hospital,XR ELBOW 3V LT,430.0,1074.0,73080,421,1,23438,2,Radiology
257275,LAS,Summerlin Hospital,XR ELBOW 3V RT,430.0,1074.0,73080,421,1,23438,2,Radiology
257278,LAS,Summerlin Hospital,XR FOREARM 2V LT,362.0,905.0,73090,421,1,23438,2,Radiology
257279,LAS,Summerlin Hospital,XR FOREARM 2V RT,355.0,888.0,73090,421,1,23438,2,Radiology
257284,LAS,Summerlin Hospital,XR WRIST MIN 3V LT,488.0,1220.0,73110,421,1,23438,2,Radiology
257285,LAS,Summerlin Hospital,XR WRIST MIN 3V RT,488.0,1220.0,73110,421,1,23438,2,Radiology
257290,LAS,Summerlin Hospital,XR HAND MIN 3V LT,421.0,1052.0,73130,421,1,23438,2,Radiology
257291,LAS,Summerlin Hospital,XR HAND MIN 3V RT,413.0,1032.0,73130,421,1,23438,2,Radiology
257292,LAS,Summerlin Hospital,XR FINGER MIN 2V LT INDEX,256.0,641.0,73140,421,1,23438,2,Radiology
257293,LAS,Summerlin Hospital,XR FINGER MIN 2V LT MIDDLE,274.0,686.0,73140,421,1,23438,2,Radiology
257294,LAS,Summerlin Hospital,XR FINGER MIN 2V LT RING,274.0,686.0,73140,421,1,23438,2,Radiology
257295,LAS,Summerlin Hospital,XR FINGER MIN 2V LT LITTLE,250.0,626.0,73140,421,1,23438,2,Radiology
257296,LAS,Summerlin Hospital,XR FINGER MIN 2V RT THUMB,285.0,713.0,73140,421,1,23438,2,Radiology
257297,LAS,Summerlin Hospital,XR FINGER MIN 2V RT INDEX,274.0,686.0,73140,421,1,23438,2,Radiology
257298,LAS,Summerlin Hospital,XR FINGER MIN 2V RT MIDDLE,285.0,713.0,73140,421,1,23438,2,Radiology
257299,LAS,Summerlin Hospital,XR FINGER MIN 2V RT RING,250.0,626.0,73140,421,1,23438,2,Radiology
257300,LAS,Summerlin Hospital,XR FINGER MIN 2V RT LITTLE,274.0,686.0,73140,421,1,23438,2,Radiology
257301,LAS,Summerlin Hospital,XR FINGER MIN 2V LT THUMB,285.0,713.0,73140,421,1,23438,2,Radiology
257304,LAS,Summerlin Hospital,XR HIP JOINT MIN 2V LT,545.0,1363.0,73502,421,1,23438,2,Radiology
257305,LAS,Summerlin Hospital,XR HIP JOINT MIN 2V RT,545.0,1363.0,73502,421,1,23438,2,Radiology
257308,LAS,Summerlin Hospital,XR HIP DURING OR PX LT,802.0,2004.0,73502,421,1,23438,2,Radiology
257309,LAS,Summerlin Hospital,XR HIP DURING OR PX RT,802.0,2004.0,73502,421,1,23438,2,Radiology
257310,LAS,Summerlin Hospital,XR FEMUR 2V LT,502.0,1255.0,73552,421,1,23438,2,Radiology
257311,LAS,Summerlin Hospital,XR FEMUR 2V RT,498.0,1246.0,73552,421,1,23438,2,Radiology
257314,LAS,Summerlin Hospital,XR KNEE 3V LT,472.0,1181.0,73562,421,1,23438,2,Radiology
257315,LAS,Summerlin Hospital,XR KNEE 3V RT,472.0,1181.0,73562,421,1,23438,2,Radiology
257320,LAS,Summerlin Hospital,XR TIB FIB 2V LT,404.0,1009.0,73590,421,1,23438,2,Radiology
257321,LAS,Summerlin Hospital,XR TIB FIB 2V RT,398.0,996.0,73590,421,1,23438,2,Radiology
257326,LAS,Summerlin Hospital,XR ANKLE MIN 3V LT,566.0,1415.0,73610,421,1,23438,2,Radiology
257327,LAS,Summerlin Hospital,XR ANKLE MIN 3V RT,566.0,1415.0,73610,421,1,23438,2,Radiology
257332,LAS,Summerlin Hospital,XR FOOT MIN 3V LT,430.0,1074.0,73630,421,1,23438,2,Radiology
257333,LAS,Summerlin Hospital,XR FOOT MIN 3V RT,430.0,1074.0,73630,421,1,23438,2,Radiology
