,Airport_Code,Hospital_Name,Procedure_Description,Cash_Price,Gross_Price,CPT_Code,Number_Beds,For_Profit,Yearly_Discharges,Patient_Experience_Rating,Radiology_Category
2400,LAS,Summerlin Hospital,US PANCREAS,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
2401,LAS,Summerlin Hospital,US PYLORIC,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
2402,LAS,Summerlin Hospital,US RT UP QUADRANT,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
2403,LAS,Summerlin Hospital,US SPLEEN,1293.0,3233.0,76705,421,1,23438,2,Ultrasound
2404,LAS,Summerlin Hospital,US RETROPERITONEAL COMP,1391.0,3477.0,76770,421,1,23438,2,Ultrasound
2405,LAS,Summerlin Hospital,US RETROPERITONEAL LTD,798.0,1994.0,76775,421,1,23438,2,Ultrasound
2406,LAS,Summerlin Hospital,US RENAL LTD,1214.0,3036.0,76775,421,1,23438,2,Ultrasound
2407,LAS,Summerlin Hospital,US OB > 14WKS SNGL FETUS,1270.0,3175.0,76805,421,1,23438,2,Ultrasound
2408,LAS,Summerlin Hospital,US TRANSVAGINAL,1329.0,3322.0,76830,421,1,23438,2,Ultrasound
2409,LAS,Summerlin Hospital,US FREE FLUID STUDY,826.0,2066.0,76856,421,1,23438,2,Ultrasound
2410,LAS,Summerlin Hospital,US IUD LOCALIZATION,1241.0,3102.0,76856,421,1,23438,2,Ultrasound
2411,LAS,Summerlin Hospital,US PELVIS NON OB,1329.0,3322.0,76856,421,1,23438,2,Ultrasound
2412,LAS,Summerlin Hospital,US URINARY BLADDER         402,762.0,1906.0,76857,421,1,23438,2,Ultrasound
2413,LAS,Summerlin Hospital,US PELVIS NON OB LTD,706.0,1766.0,76857,421,1,23438,2,Ultrasound
2414,LAS,Summerlin Hospital,US TESTICULAR,1153.0,2882.0,76870,421,1,23438,2,Ultrasound
2415,LAS,Summerlin Hospital,DUPLEX CAROTIDS COMP BIL,1310.0,3275.0,93880,421,1,23438,2,Ultrasound
2416,LAS,Summerlin Hospital,DUPLEX ART EXT LOW COMP BIL,1403.0,3508.0,93925,421,1,23438,2,Ultrasound
2417,LAS,Summerlin Hospital,DUPLEX ART EXT LOW UNI/LTD,1001.0,2503.0,93926,421,1,23438,2,Ultrasound
2418,LAS,Summerlin Hospital,DUPLEX EXT VEINS COMP BIL,1374.0,3435.0,93970,421,1,23438,2,Ultrasound
2419,LAS,Summerlin Hospital,US HEAD/NECK LTD,903.0,2258.0,76536,421,1,23438,2,Ultrasound
2420,LAS,Summerlin Hospital,US THYROID LTD,824.0,2061.0,76536,421,1,23438,2,Ultrasound
2421,LAS,Summerlin Hospital,US CHEST LTD,485.0,1213.0,76604,421,1,23438,2,Ultrasound
2422,LAS,Summerlin Hospital,US BREAST BIL LTD,595.0,1488.0,76642,421,1,23438,2,Ultrasound
2423,LAS,Summerlin Hospital,US TRANSVAGINAL LTD,888.0,2221.0,76830,421,1,23438,2,Ultrasound
2424,LAS,Summerlin Hospital,US TESTICULAR LTD,824.0,2061.0,76870,421,1,23438,2,Ultrasound
2425,LAS,Summerlin Hospital,US BREAST LT,1106.0,2765.0,76641,421,1,23438,2,Ultrasound
2426,LAS,Summerlin Hospital,US BREAST RT,1106.0,2765.0,76641,421,1,23438,2,Ultrasound
2427,LAS,Summerlin Hospital,DUPLEX ART EXT LOW UNI LT,1001.0,2503.0,93926,421,1,23438,2,Ultrasound
2428,LAS,Summerlin Hospital,DUPLEX ART EXT LOW UNI RT,1001.0,2503.0,93926,421,1,23438,2,Ultrasound
2429,LAS,Summerlin Hospital,DUPLEX EXT VEINS UNI/LTD LT,716.0,1791.0,93971,421,1,23438,2,Ultrasound
2430,LAS,Summerlin Hospital,DUPLEX EXT VEINS UNI/LTD RT,716.0,1791.0,93971,421,1,23438,2,Ultrasound
2431,LAS,Summerlin Hospital,US BREAST LT LTD,676.0,1690.0,76642,421,1,23438,2,Ultrasound
2432,LAS,Summerlin Hospital,US BREAST RT LTD,618.0,1544.0,76642,421,1,23438,2,Ultrasound
2433,LAS,Summerlin Hospital,US EXT LOW NONVASC LT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
2434,LAS,Summerlin Hospital,US EXT UP NONVASC LT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
2435,LAS,Summerlin Hospital,US EXT LOW NONVASC RT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
2436,LAS,Summerlin Hospital,US EXT UP NONVASC RT LTD,611.0,1527.0,76882,421,1,23438,2,Ultrasound
2437,LAS,Summerlin Hospital,US OB < 14WKS SNGL FETUS,364.0,910.0,76801,421,1,23438,2,Ultrasound
2438,LAS,Summerlin Hospital,US OB < 14WKS EA ADDL FETUS,199.0,497.0,76802,421,1,23438,2,Ultrasound
2439,LAS,Summerlin Hospital,US OB TRANSVAGINAL,230.0,576.0,76817,421,1,23438,2,Ultrasound
2440,LAS,Summerlin Hospital,US AORTA,1214.0,3036.0,76775,421,1,23438,2,Ultrasound
2441,LAS,Summerlin Hospital,DUPLEX SAPHENOUS VEIN MAP BIL,1374.0,3435.0,93970,421,1,23438,2,Ultrasound
2442,LAS,Summerlin Hospital,DUPLEX EXT UP VEINS COMP BIL,1255.0,3138.0,93970,421,1,23438,2,Ultrasound
2443,LAS,Summerlin Hospital,DUPLEX EXT LOW VEINS COMP BIL,1374.0,3435.0,93970,421,1,23438,2,Ultrasound
2444,LAS,Summerlin Hospital,US RENAL,1214.0,3036.0,76775,421,1,23438,2,Ultrasound
2445,LAS,Summerlin Hospital,XR MANDIBLE COMP 4V,637.0,1592.0,70110,421,1,23438,2,Radiology
2446,LAS,Summerlin Hospital,XR FACIAL BONES COMP 3V,765.0,1912.0,70150,421,1,23438,2,Radiology
2447,LAS,Summerlin Hospital,XR NOSE NASAL BONES 3V,398.0,996.0,70160,421,1,23438,2,Radiology
2448,LAS,Summerlin Hospital,XR ORBITS 4V,722.0,1804.0,70200,421,1,23438,2,Radiology
2449,LAS,Summerlin Hospital,XR SINUSES COMP 3V,659.0,1648.0,70220,421,1,23438,2,Radiology
2450,LAS,Summerlin Hospital,XR SKULL COMP 4V,791.0,1977.0,70260,421,1,23438,2,Radiology
2451,LAS,Summerlin Hospital,XR TMJ OPEN AND CLOSED BIL,932.0,2330.0,70330,421,1,23438,2,Radiology
2452,LAS,Summerlin Hospital,XR SOFT TISSUE NECK,441.0,1102.0,70360,421,1,23438,2,Radiology
2453,LAS,Summerlin Hospital,XR CHEST 1V,401.0,1002.0,71045,421,1,23438,2,Radiology
2454,LAS,Summerlin Hospital,XR CHEST 2V,542.0,1354.0,71046,421,1,23438,2,Radiology
2455,LAS,Summerlin Hospital,XR CHEST PA/LA W/APICAL LOR,601.0,1503.0,71047,421,1,23438,2,Radiology
2456,LAS,Summerlin Hospital,XR CHEST PA/LA W/OBLIQUES,557.0,1393.0,71048,421,1,23438,2,Radiology
2457,LAS,Summerlin Hospital,XR CHEST PA/LA W/FLUORO,571.0,1428.0,71046,421,1,23438,2,Radiology
2458,LAS,Summerlin Hospital,XR CHEST 4V COMP,802.0,2004.0,71048,421,1,23438,2,Radiology
2459,LAS,Summerlin Hospital,XR CHEST LAT DECUB LT,478.0,1194.0,71045,421,1,23438,2,Radiology
2460,LAS,Summerlin Hospital,XR CHEST LAT DECUB RT,522.0,1306.0,71045,421,1,23438,2,Radiology
2461,LAS,Summerlin Hospital,XR CHEST LAT DECUB BIL,532.0,1330.0,71046,421,1,23438,2,Radiology
2462,LAS,Summerlin Hospital,XR RIBS BIL 3V,640.0,1599.0,71110,421,1,23438,2,Radiology
2463,LAS,Summerlin Hospital,XR RIBS BIL W/PA CHEST MIN 4V,939.0,2347.0,71111,421,1,23438,2,Radiology
2464,LAS,Summerlin Hospital,XR STERNUM 2V,435.0,1087.0,71120,421,1,23438,2,Radiology
2465,LAS,Summerlin Hospital,XR STERNOCLAVIC JT 3V,384.0,959.0,71130,421,1,23438,2,Radiology
2466,LAS,Summerlin Hospital,XR C-SPINE 2V,518.0,1296.0,72040,421,1,23438,2,Radiology
2467,LAS,Summerlin Hospital,XR C-SPINE 3V,568.0,1419.0,72040,421,1,23438,2,Radiology
2468,LAS,Summerlin Hospital,XR C-SPINE MIN 4V,708.0,1770.0,72050,421,1,23438,2,Radiology
2469,LAS,Summerlin Hospital,XR C-SPINE COMP,724.0,1811.0,72052,421,1,23438,2,Radiology
2470,LAS,Summerlin Hospital,XR T-L SPINE SCOLIOSIS STAND,386.0,964.0,72082,421,1,23438,2,Radiology
2471,LAS,Summerlin Hospital,XR T-SPINE 3V,641.0,1602.0,72072,421,1,23438,2,Radiology
2472,LAS,Summerlin Hospital,XR SCOLIOSIS FLAT/UPRT,498.0,1246.0,72082,421,1,23438,2,Radiology
2473,LAS,Summerlin Hospital,XR L-S SPINE 2V-3V,539.0,1348.0,72100,421,1,23438,2,Radiology
2474,LAS,Summerlin Hospital,XR L-S SPINE MIN 4V,766.0,1915.0,72110,421,1,23438,2,Radiology
2475,LAS,Summerlin Hospital,XR L-S SPINE COMP/BENDING,414.0,1036.0,72114,421,1,23438,2,Radiology
2476,LAS,Summerlin Hospital,XR PELVIS 1V-2V,346.0,864.0,72170,421,1,23438,2,Radiology
2477,LAS,Summerlin Hospital,XR SI JT MIN 3V,437.0,1092.0,72202,421,1,23438,2,Radiology
2478,LAS,Summerlin Hospital,XR COCCYX/SACRUM 2V,430.0,1074.0,72220,421,1,23438,2,Radiology
2479,LAS,Summerlin Hospital,XR AC JOINT BIL,413.0,1032.0,73050,421,1,23438,2,Radiology
2480,LAS,Summerlin Hospital,XR ABD SNGL AP V,298.0,746.0,74018,421,1,23438,2,Radiology
2481,LAS,Summerlin Hospital,XR ABD SNGL AP OBLQ/CONE,384.0,959.0,74021,421,1,23438,2,Radiology
2482,LAS,Summerlin Hospital,XR ABD DECUB/ERECT 2V,588.0,1469.0,74019,421,1,23438,2,Radiology
2483,LAS,Summerlin Hospital,XR ABD DECUB/ERECT 3V,560.0,1399.0,74021,421,1,23438,2,Radiology
2484,LAS,Summerlin Hospital,IVP W/WO KUB OR TOMOGRHY,1347.0,3367.0,74400,421,1,23438,2,Radiology
2485,LAS,Summerlin Hospital,BONE AGE STUDY,388.0,971.0,77072,421,1,23438,2,Radiology
2486,LAS,Summerlin Hospital,BONE SURVEY COMP,1040.0,2599.0,77075,421,1,23438,2,Radiology
2487,LAS,Summerlin Hospital,XR NOSE NASAL BONES LTD,266.0,666.0,70160,421,1,23438,2,Radiology
2488,LAS,Summerlin Hospital,XR ORBITS 4V LTD,520.0,1301.0,70200,421,1,23438,2,Radiology
2489,LAS,Summerlin Hospital,XR TMJ OPEN AND CLOSED BIL LTD,714.0,1786.0,70330,421,1,23438,2,Radiology
2490,LAS,Summerlin Hospital,XR SOFT TISSUE NECK LTD,266.0,666.0,70360,421,1,23438,2,Radiology
2491,LAS,Summerlin Hospital,XR RIBS BIL LTD,486.0,1214.0,71110,421,1,23438,2,Radiology
2492,LAS,Summerlin Hospital,XR STERNUM 2V LTD,266.0,666.0,71120,421,1,23438,2,Radiology
2493,LAS,Summerlin Hospital,XR STERNOCLAVIC JT 3V LTD,262.0,655.0,71130,421,1,23438,2,Radiology
2494,LAS,Summerlin Hospital,XR AC JOINT BIL LTD,262.0,655.0,73050,421,1,23438,2,Radiology
2495,LAS,Summerlin Hospital,IVP W/WO KUB OR TOMOGRHY LTD,972.0,2430.0,74400,421,1,23438,2,Radiology
2496,LAS,Summerlin Hospital,BONE AGE STUDY LTD,248.0,619.0,77072,421,1,23438,2,Radiology
2497,LAS,Summerlin Hospital,XR FB EYE LT,510.0,1274.0,70030,421,1,23438,2,Radiology
2498,LAS,Summerlin Hospital,XR FB EYE RT,520.0,1301.0,70030,421,1,23438,2,Radiology
2499,LAS,Summerlin Hospital,XR RIBS W/PA CXR 3V LT,545.0,1363.0,71101,421,1,23438,2,Radiology
2500,LAS,Summerlin Hospital,XR RIBS W/PA CXR 3V RT,525.0,1313.0,71101,421,1,23438,2,Radiology
2501,LAS,Summerlin Hospital,XR CLAVICLE LT,314.0,785.0,73000,421,1,23438,2,Radiology
2502,LAS,Summerlin Hospital,XR CLAVICLE RT,287.0,718.0,73000,421,1,23438,2,Radiology
2503,LAS,Summerlin Hospital,XR SCAPULA LT,356.0,891.0,73010,421,1,23438,2,Radiology
2504,LAS,Summerlin Hospital,XR SCAPULA RT,369.0,922.0,73010,421,1,23438,2,Radiology
2505,LAS,Summerlin Hospital,XR SHOULDER 2V LT,362.0,905.0,73030,421,1,23438,2,Radiology
2506,LAS,Summerlin Hospital,XR SHOULDER 2V RT,362.0,905.0,73030,421,1,23438,2,Radiology
2507,LAS,Summerlin Hospital,XR HUMERUS MIN 2V LT,400.0,1001.0,73060,421,1,23438,2,Radiology
2508,LAS,Summerlin Hospital,XR HUMERUS MIN 2V RT,355.0,888.0,73060,421,1,23438,2,Radiology
2509,LAS,Summerlin Hospital,XR ELBOW 3V LT,430.0,1074.0,73080,421,1,23438,2,Radiology
2510,LAS,Summerlin Hospital,XR ELBOW 3V RT,430.0,1074.0,73080,421,1,23438,2,Radiology
2511,LAS,Summerlin Hospital,XR FOREARM 2V LT,362.0,905.0,73090,421,1,23438,2,Radiology
2512,LAS,Summerlin Hospital,XR FOREARM 2V RT,355.0,888.0,73090,421,1,23438,2,Radiology
2513,LAS,Summerlin Hospital,XR WRIST MIN 3V LT,488.0,1220.0,73110,421,1,23438,2,Radiology
2514,LAS,Summerlin Hospital,XR WRIST MIN 3V RT,488.0,1220.0,73110,421,1,23438,2,Radiology
2515,LAS,Summerlin Hospital,XR HAND MIN 3V LT,421.0,1052.0,73130,421,1,23438,2,Radiology
2516,LAS,Summerlin Hospital,XR HAND MIN 3V RT,413.0,1032.0,73130,421,1,23438,2,Radiology
2517,LAS,Summerlin Hospital,XR FINGER MIN 2V LT INDEX,256.0,641.0,73140,421,1,23438,2,Radiology
2518,LAS,Summerlin Hospital,XR FINGER MIN 2V LT MIDDLE,274.0,686.0,73140,421,1,23438,2,Radiology
2519,LAS,Summerlin Hospital,XR FINGER MIN 2V LT RING,274.0,686.0,73140,421,1,23438,2,Radiology
2520,LAS,Summerlin Hospital,XR FINGER MIN 2V LT LITTLE,250.0,626.0,73140,421,1,23438,2,Radiology
2521,LAS,Summerlin Hospital,XR FINGER MIN 2V RT THUMB,285.0,713.0,73140,421,1,23438,2,Radiology
2522,LAS,Summerlin Hospital,XR FINGER MIN 2V RT INDEX,274.0,686.0,73140,421,1,23438,2,Radiology
2523,LAS,Summerlin Hospital,XR FINGER MIN 2V RT MIDDLE,285.0,713.0,73140,421,1,23438,2,Radiology
2524,LAS,Summerlin Hospital,XR FINGER MIN 2V RT RING,250.0,626.0,73140,421,1,23438,2,Radiology
2525,LAS,Summerlin Hospital,XR FINGER MIN 2V RT LITTLE,274.0,686.0,73140,421,1,23438,2,Radiology
2526,LAS,Summerlin Hospital,XR FINGER MIN 2V LT THUMB,285.0,713.0,73140,421,1,23438,2,Radiology
2527,LAS,Summerlin Hospital,XR HIP JOINT MIN 2V LT,545.0,1363.0,73502,421,1,23438,2,Radiology
2528,LAS,Summerlin Hospital,XR HIP JOINT MIN 2V RT,545.0,1363.0,73502,421,1,23438,2,Radiology
2529,LAS,Summerlin Hospital,XR HIP DURING OR PX LT,802.0,2004.0,73502,421,1,23438,2,Radiology
2530,LAS,Summerlin Hospital,XR HIP DURING OR PX RT,802.0,2004.0,73502,421,1,23438,2,Radiology
2531,LAS,Summerlin Hospital,XR FEMUR 2V LT,502.0,1255.0,73552,421,1,23438,2,Radiology
2532,LAS,Summerlin Hospital,XR FEMUR 2V RT,498.0,1246.0,73552,421,1,23438,2,Radiology
2533,LAS,Summerlin Hospital,XR KNEE 3V LT,472.0,1181.0,73562,421,1,23438,2,Radiology
2534,LAS,Summerlin Hospital,XR KNEE 3V RT,472.0,1181.0,73562,421,1,23438,2,Radiology
2535,LAS,Summerlin Hospital,XR TIB FIB 2V LT,404.0,1009.0,73590,421,1,23438,2,Radiology
2536,LAS,Summerlin Hospital,XR TIB FIB 2V RT,398.0,996.0,73590,421,1,23438,2,Radiology
2537,LAS,Summerlin Hospital,XR ANKLE MIN 3V LT,566.0,1415.0,73610,421,1,23438,2,Radiology
2538,LAS,Summerlin Hospital,XR ANKLE MIN 3V RT,566.0,1415.0,73610,421,1,23438,2,Radiology
2539,LAS,Summerlin Hospital,XR FOOT MIN 3V LT,430.0,1074.0,73630,421,1,23438,2,Radiology
2540,LAS,Summerlin Hospital,XR FOOT MIN 3V RT,430.0,1074.0,73630,421,1,23438,2,Radiology
2541,LAS,Summerlin Hospital,XR HEEL BONE MIN 2V LT,340.0,850.0,73650,421,1,23438,2,Radiology
2542,LAS,Summerlin Hospital,XR HEEL BONE MIN 2V RT,356.0,890.0,73650,421,1,23438,2,Radiology
2543,LAS,Summerlin Hospital,XR TOES MIN 2V RT,261.0,653.0,73660,421,1,23438,2,Radiology
2544,LAS,Summerlin Hospital,XR TOE LT 2ND MIN 2V,246.0,616.0,73660,421,1,23438,2,Radiology
2545,LAS,Summerlin Hospital,XR TOE LT 3RD MIN 2V,270.0,675.0,73660,421,1,23438,2,Radiology
2546,LAS,Summerlin Hospital,XR TOE LT 4TH MIN 2V,246.0,616.0,73660,421,1,23438,2,Radiology
2547,LAS,Summerlin Hospital,XR TOE LT 5TH MIN 2V,238.0,595.0,73660,421,1,23438,2,Radiology
2548,LAS,Summerlin Hospital,XR TOE RT BIG MIN 2V,270.0,675.0,73660,421,1,23438,2,Radiology
2549,LAS,Summerlin Hospital,XR TOE RT 2ND MIN 2V,246.0,616.0,73660,421,1,23438,2,Radiology
2550,LAS,Summerlin Hospital,XR TOE RT 3RD MIN 2V,238.0,595.0,73660,421,1,23438,2,Radiology
2551,LAS,Summerlin Hospital,XR TOE RT 4TH MIN 2V,246.0,616.0,73660,421,1,23438,2,Radiology
2552,LAS,Summerlin Hospital,XR TOE RT 5TH MIN 2V,238.0,595.0,73660,421,1,23438,2,Radiology
2553,LAS,Summerlin Hospital,XR TOE LT BIG MIN 2V,238.0,595.0,73660,421,1,23438,2,Radiology
2554,LAS,Summerlin Hospital,XR FINGERS MIN 2V LT,264.0,661.0,73140,421,1,23438,2,Radiology
2555,LAS,Summerlin Hospital,XR FINGERS MIN 2V RT,264.0,661.0,73140,421,1,23438,2,Radiology
2556,LAS,Summerlin Hospital,XR TOES MIN 2V LT,260.0,651.0,73660,421,1,23438,2,Radiology
2557,LAS,Summerlin Hospital,XR FB EYE BIL,946.0,2366.0,70030,421,1,23438,2,Radiology
2558,LAS,Summerlin Hospital,XR CLAVICLE BIL,531.0,1328.0,73000,421,1,23438,2,Radiology
2559,LAS,Summerlin Hospital,XR SCAPULA BIL,596.0,1489.0,73010,421,1,23438,2,Radiology
2560,LAS,Summerlin Hospital,XR SHOULDER 2V BIL,531.0,1328.0,73030,421,1,23438,2,Radiology
2561,LAS,Summerlin Hospital,XR HUMERUS MIN 2V BIL,531.0,1328.0,73060,421,1,23438,2,Radiology
2562,LAS,Summerlin Hospital,XR ELBOW 3V BIL,392.0,979.0,73080,421,1,23438,2,Radiology
2563,LAS,Summerlin Hospital,XR FOREARM 2V BIL,531.0,1328.0,73090,421,1,23438,2,Radiology
2564,LAS,Summerlin Hospital,XR WRIST MIN 3V BIL,707.0,1768.0,73110,421,1,23438,2,Radiology
2565,LAS,Summerlin Hospital,XR HAND MIN 3V BIL,707.0,1768.0,73130,421,1,23438,2,Radiology
2566,LAS,Summerlin Hospital,XR FEMUR 2V BIL,531.0,1328.0,73552,421,1,23438,2,Radiology
2567,LAS,Summerlin Hospital,XR KNEE 3V BIL,580.0,1450.0,73562,421,1,23438,2,Radiology
2568,LAS,Summerlin Hospital,XR TIB FIB 2V BIL,848.0,2119.0,73590,421,1,23438,2,Radiology
2569,LAS,Summerlin Hospital,XR ANKLE MIN 3V BIL,774.0,1935.0,73610,421,1,23438,2,Radiology
2570,LAS,Summerlin Hospital,XR FOOT MIN 3V BIL,774.0,1935.0,73630,421,1,23438,2,Radiology
2571,LAS,Summerlin Hospital,XR HEEL BONE MIN 2V BIL,484.0,1209.0,73650,421,1,23438,2,Radiology
2572,LAS,Summerlin Hospital,MAMMO SCREEN DIGITAL BIL,581.0,1453.0,77067,421,1,23438,2,3D Mammography
2573,LAS,Summerlin Hospital,MAMMO DX DIGITAL BIL,1087.0,2718.0,77066,421,1,23438,2,3D Mammography
2574,LAS,Summerlin Hospital,MAMMO DX DIGITAL UNI,722.0,1806.0,77065,421,1,23438,2,3D Mammography
2575,LAS,Summerlin Hospital,XR COCCYX/SACRUM 2V LTD,430.0,1074.0,72220,421,1,23438,2,Radiology
2576,LAS,Summerlin Hospital,MAMMO DX DIG BIL SAMEDAY SCRN,600.0,1500.0,77066,421,1,23438,2,3D Mammography
2577,LAS,Summerlin Hospital,MAMMO DX DIG UNI SAMEDAY SCRN,417.0,1042.0,77065,421,1,23438,2,3D Mammography
2578,LAS,Summerlin Hospital,MAMMO DX DIGITAL UNI RT,722.0,1806.0,77065,421,1,23438,2,3D Mammography
2579,LAS,Summerlin Hospital,MAMMO DX DIGITAL UNI LT,722.0,1806.0,77065,421,1,23438,2,3D Mammography
2580,LAS,Summerlin Hospital,XR TOES MIN 2V BIL,392.0,980.0,73660,421,1,23438,2,Radiology
2581,LAS,Summerlin Hospital,MAMMO SCRN DIGITAL UNI RIGHT,436.0,1091.0,77067,421,1,23438,2,3D Mammography
2582,LAS,Summerlin Hospital,MAMMO SCRN DIGITAL UNI LEFT,436.0,1091.0,77067,421,1,23438,2,3D Mammography
2583,LAS,Summerlin Hospital,XR RIBS W/PA CXR 3V,545.0,1363.0,71101,421,1,23438,2,Radiology
2584,LAS,Summerlin Hospital,XR L-S SPINE BENDING 2-3V,540.0,1350.0,72120,421,1,23438,2,Radiology
2585,LAS,Summerlin Hospital,DIGITAL TOMOSYNTHESIS UNILAT,44.0,110.0,G0279,421,1,23438,2,3D Mammography
2586,LAS,Summerlin Hospital,DIGITAL TOMOSYNTHESIS BILAT,44.0,110.0,G0279,421,1,23438,2,3D Mammography
2587,LAS,Summerlin Hospital,DIGITAL SCREEN TOMOSYNTH BILAT,44.0,110.0,77063,421,1,23438,2,3D Mammography
2588,LAS,Summerlin Hospital,DIGITAL SCREEN TOMOSYN UNILAT,44.0,110.0,77063,421,1,23438,2,3D Mammography
2589,LAS,Summerlin Hospital,THYROID UPTAKE SCAN SINGLE DET,752.0,1880.0,78014,421,1,23438,2,Nuclear Medicine
2590,LAS,Summerlin Hospital,THYROID UPTAKE SCAN MULTI DET,1026.0,2564.0,78014,421,1,23438,2,Nuclear Medicine
2591,LAS,Summerlin Hospital,THYROID METS WHOLE BODY,2371.0,5927.0,78018,421,1,23438,2,Nuclear Medicine
2592,LAS,Summerlin Hospital,PARATHYROID SCAN,681.0,1702.0,78070,421,1,23438,2,Nuclear Medicine
2593,LAS,Summerlin Hospital,LIVER SPECT,1077.0,2693.0,78803,421,1,23438,2,Nuclear Medicine
2594,LAS,Summerlin Hospital,LIVER IMAGE SPECT W/ VASC FLOW,1197.0,2993.0,78803,421,1,23438,2,Nuclear Medicine
2595,LAS,Summerlin Hospital,LIVER SPLEEN SCAN STATIC,1722.0,4304.0,78215,421,1,23438,2,Nuclear Medicine
2596,LAS,Summerlin Hospital,GASTRIC EMPTYING STUDY,1899.0,4748.0,78264,421,1,23438,2,Nuclear Medicine
2597,LAS,Summerlin Hospital,BONE SCAN WHOLE BODY,1856.0,4639.0,78306,421,1,23438,2,Nuclear Medicine
2598,LAS,Summerlin Hospital,BONE SCAN 3 PHASE,1868.0,4670.0,78315,421,1,23438,2,Nuclear Medicine
2599,LAS,Summerlin Hospital,BONE SCAN SPECT,2540.0,6351.0,78803,421,1,23438,2,Nuclear Medicine
2600,LAS,Summerlin Hospital,CARDIAC BLOOD POOL SNGL,2088.0,5220.0,78472,421,1,23438,2,Nuclear Medicine
2601,LAS,Summerlin Hospital,BRAIN SPECT,2110.0,5275.0,78803,421,1,23438,2,Nuclear Medicine
2602,LAS,Summerlin Hospital,PET BRAIN METABOLIC EVAL,5038.0,12595.0,78608,421,1,23438,2,PET CT
2603,LAS,Summerlin Hospital,RENAL SCAN FLOW W/O DRUG SNGL,1931.0,4827.0,78707,421,1,23438,2,Nuclear Medicine
2604,LAS,Summerlin Hospital,RENAL SCAN FLOW W/DRUG SNGL,3121.0,7803.0,78708,421,1,23438,2,Nuclear Medicine
2605,LAS,Summerlin Hospital,RENAL SPECT,2088.0,5220.0,78803,421,1,23438,2,Nuclear Medicine
2606,LAS,Summerlin Hospital,TUMOR LOCATE SPECT,4580.0,11449.0,78803,421,1,23438,2,Nuclear Medicine
2607,LAS,Summerlin Hospital,CARD PERF SPECT MLT W/WO WM/EF,6684.0,16711.0,78452,421,1,23438,2,Nuclear Medicine
2608,LAS,Summerlin Hospital,HEPATOBIL SYS IMAGE,2695.0,6738.0,78226,421,1,23438,2,Nuclear Medicine
2609,LAS,Summerlin Hospital,HEPATOBIL SYS IMAGE W/DRUG,2463.0,6158.0,78227,421,1,23438,2,Nuclear Medicine
2610,LAS,Summerlin Hospital,HEPATOBIL SYS IMAGE LTD,1904.0,4760.0,78226,421,1,23438,2,Nuclear Medicine
2611,LAS,Summerlin Hospital,HEPATOBIL SYS IMAGE W/DRUG LTD,1904.0,4760.0,78227,421,1,23438,2,Nuclear Medicine
2612,LAS,Summerlin Hospital,CT BRAIN W/O CON,2513.0,6283.0,70450,421,1,23438,2,PET CT
2613,LAS,Summerlin Hospital,CT BRAIN W/CON,2826.0,7065.0,70460,421,1,23438,2,CT
2614,LAS,Summerlin Hospital,CT BRAIN WO/W CON,3795.0,9488.0,70470,421,1,23438,2,CT
2615,LAS,Summerlin Hospital,CT ORBIT SELLA  EAR W/O CON,2496.0,6239.0,70480,421,1,23438,2,CT
2616,LAS,Summerlin Hospital,CT ORBIT SELLA EAR W/CON,2381.0,5953.0,70481,421,1,23438,2,CT
2617,LAS,Summerlin Hospital,CT ORBIT SELLA WO/W CON,3490.0,8726.0,70482,421,1,23438,2,CT
2618,LAS,Summerlin Hospital,CT MAXILLO W/O CON,2496.0,6239.0,70486,421,1,23438,2,CT
2619,LAS,Summerlin Hospital,CT MAXILLO W/ CON,2483.0,6207.0,70487,421,1,23438,2,CT
2620,LAS,Summerlin Hospital,CT SOFT TISS NECK W/O CON,2284.0,5709.0,70490,421,1,23438,2,CT
2621,LAS,Summerlin Hospital,CT SOFT TISS NECK W/CON,3300.0,8251.0,70491,421,1,23438,2,CT
2622,LAS,Summerlin Hospital,CT CHEST W/O CON,2496.0,6239.0,71250,421,1,23438,2,CT
2623,LAS,Summerlin Hospital,CT CHEST W/CON,3092.0,7731.0,71260,421,1,23438,2,PET CT
2624,LAS,Summerlin Hospital,CT CHEST WO/W CON,3365.0,8413.0,71270,421,1,23438,2,CT
2625,LAS,Summerlin Hospital,CT C-SPINE W/O CON,2508.0,6269.0,72125,421,1,23438,2,CT
2626,LAS,Summerlin Hospital,CT C-SPINE W/CON,2604.0,6510.0,72126,421,1,23438,2,CT
2627,LAS,Summerlin Hospital,CT T-SPINE W/O CON,2006.0,5014.0,72128,421,1,23438,2,CT
2628,LAS,Summerlin Hospital,CT T-SPINE W/CON,2778.0,6945.0,72129,421,1,23438,2,CT
2629,LAS,Summerlin Hospital,CT L-SPINE W/O CON,2543.0,6357.0,72131,421,1,23438,2,CT
2630,LAS,Summerlin Hospital,CT L-SPINE W/CON,2778.0,6945.0,72132,421,1,23438,2,CT
2631,LAS,Summerlin Hospital,CT PELVIS W/O CON,2666.0,6666.0,72192,421,1,23438,2,CT
