Procedure ID,HCPCS/CPT Code,Description,Gross Charge,Undiscounted Cash Price
350578,087493ER  ,C DIFF TOX GENE AMP PROB,220.85,220.85
350579,087324ER  ,C DIFFICIL TOXIN A&B EIA,241.55,241.55
350580,087899ER  ,CAMPYLOBACTER AG OIA    ,114.27,114.27
350581,087496ER  ,CMV AMP PROBE           ,1303.16,1303.16
350582,087327ER  ,CRYPTO NEOFORMANS AG EIA,319.25,319.25
350583,087102ER  ,CULT FUNGUS OTHER SRC   ,343.67,343.67
350584,087081ER  ,CULT MRSA SCR           ,244.87,244.87
350585,087070ER  ,CULT THROAT             ,178.83,178.83
350586,087147ER  ,CULT TYPE AGGLUT        ,35.33,35.33
350587,087152ER  ,CULT TYPING PFGE        ,870.51,870.51
350588,087088ER  ,CULT W PRESUMPTIVE ID UR,151.78,151.78
350589,087102ER  ,CULT YEAST OTHER SOURCE ,453.57,453.57
350590,087075ER  ,CULTURE ANAEROBIC       ,298.32,298.32
350591,087040ER  ,CULTURE BLOOD           ,329.7,329.7
350592,087070ER  ,CULTURE GASTRIC         ,373.32,373.32
350593,087070ER  ,CULTURE GENITAL         ,246,246
350594,087070ER  ,CULTURE RESPIRATORY     ,230.28,230.28
350595,087070ER  ,CULTURE SPUTUM          ,221.54,221.54
350596,087045ER  ,CULTURE STOOL           ,279.13,279.13
350597,087070ER  ,CULTURE WOUND           ,298.32,298.32
350598,087337ER  ,E HISTOLYTICA GRP AG EIA,173.12,173.12
350599,087502ER  ,FLU 1ST 2 MPLEX TY SUBTY,150.44,150.44
350600,087269ER  ,GIARDIA AG IFT          ,329.7,329.7
350601,087176ER  ,HOMOGENIZATION TISSUE   ,40.99,40.99
350602,087015ER  ,INF AGENT CONCENTRATION ,64.56,64.56
350603,087220ER  ,KOH PREP TISSUE         ,167.9,167.9
350604,087581ER  ,MYCOPLASMA PNEU AMP PR  ,884.47,884.47
350605,087172ER  ,PINWORM EXAM            ,81.14,81.14
350606,087801ER  ,RESP VIRUS MINI AMP     ,830.41,830.41
350607,087807ER  ,RSV AG OIA              ,102.92,102.92
350608,087427ER  ,SHIGA LIKE TOXIN EIA    ,116.01,116.01
350609,087206ER  ,SMEAR AFB               ,138.26,138.26
350610,087205ER  ,SMEAR FUNGUS STAIN      ,167.9,167.9
350611,087206ER  ,SMEAR MODIFIED KINYON   ,371.57,371.57
350612,087641ER  ,STAPH AUREUS MRSA AMP   ,411.7,411.7
350613,087653ER  ,STREPTOCOCCUS GRP B AMP ,237.26,237.26
350614,087181ER  ,SUSC AGAR DIL EACH AGENT,184.05,184.05
350615,089050ER  ,CELL COUNT BODY FLD     ,92.02,92.02
350616,089051ER  ,CELL CT&DIFF BODY FL    ,173.58,173.58
350617,089060ER  ,CRYSTALS BODY FL        ,138.26,138.26
350618,088267ER  ,CHROM & KARY AMN FLD    ,3487.28,3487.28
350619,083491ER  ,17 HYDROXYCORT (17OH)   ,362.88,362.88
350620,083586ER  ,17 KETOSTEROIDS TOTAL   ,411.7,411.7
350621,083497ER  ,5 HIAA                  ,329.7,329.7
350622,082104ER  ,A-1-ANTITRYPSIN PHENO   ,102.92,102.92
350623,083519ER  ,ACETYLCHOL RCPT AB BIND ,251.23,251.23
350624,084066ER  ,ACID PHOSPHATASE PROST  ,193.64,193.64
350625,085347ER  ,ACT CLOT TIME           ,50.6,50.6
350626,083516ER  ,ACTIN AB IGG QL IA      ,307.04,307.04
350627,080074ER  ,ACUTE HEPATITIS PANEL   ,455.32,455.32
350628,084311ER  ,ADENOSINE DEAMINASE SPEC,736.19,736.19
350629,087260ER  ,ADENOVIRUS AG IFT       ,59.75,59.75
350630,086255ER  ,ADRENAL FA AB QL        ,228.54,228.54
350631,087015ER  ,AFB CONCENTRATION       ,140.87,140.87
350632,087118ER  ,AFB IDENTIFICATION      ,828.64,828.64
350633,082042ER  ,ALBUMIN OTHER QN        ,111.23,111.23
350634,084075ER  ,ALK PHOS (ALP)          ,111.23,111.23
350635,086003ER  ,ALLERGEN IGE EACH       ,73.26,73.26
350636,082105ER  ,ALPHA FETOPROT SERUM    ,216.32,216.32
350637,082135ER  ,AMINOLEVULINIC ACID ALA ,239.01,239.01
350638,080299ER  ,AMIODARONE QN           ,187.11,187.11
350639,082154ER  ,ANDROSTANEDIOL GLUCO    ,426.42,426.42
350640,086671ER  ,ANTI SACCHRMYC CERVS IGA,249.46,249.46
350641,086671ER  ,ANTI SACCHRMYC CERVS IGG,249.46,249.46
350642,085307ER  ,APC RESISTANCE          ,251.23,251.23
350643,082172ER  ,APOLIPOPROTEIN B        ,64.98,64.98
350644,083520ER  ,ASIALO-GM1 AB QN IGG IA ,317.51,317.51
350645,083520ER  ,ASIALO-GM1 AB QN IGM IA ,317.51,317.51
350646,084450ER  ,AST (SGOT)              ,111.23,111.23
350647,083880ER  ,ATRIAL NATRIURETIC ANF  ,921.11,921.11
350648,086611ER  ,BARTONELLA H IGG        ,102.92,102.92
350649,086611ER  ,BARTONELLA H IGM        ,102.92,102.92
350650,086611ER  ,BARTONELLA Q IGG        ,102.92,102.92
350651,086611ER  ,BARTONELLA Q IGM        ,102.92,102.92
350652,086146ER  ,BETA 2 GLYCOPROT1 AB IGG,149.17,149.17
350653,086146ER  ,BETA 2 GLYCOPROT1 AB IGM,149.17,149.17
350654,082239ER  ,BILE ACIDS TOT          ,92.02,92.02
350655,082261ER  ,BIOTINIDASE EA SPEC     ,758.86,758.86
350656,087798ER  ,BORD PERTUSSIS AMP PR   ,416.94,416.94
350657,087798ER  ,BORDETELL PARAPERTUS AMP,254.71,254.71
350658,086615ER  ,BORDETELLA PERTUSSIS IGA,221.54,221.54
350659,086615ER  ,BORDETELLA PERTUSSIS IGG,221.54,221.54
350660,087476ER  ,BORRELIA AMP PROBE      ,544.29,544.29
350661,086300ER  ,CA 15-3 QN              ,124.74,124.74
350662,086300ER  ,CA 27-29 QN             ,307.04,307.04
350663,082300ER  ,CADMIUM                 ,70.65,70.65
350664,086628ER  ,CANDIDA AB QUAL         ,122.11,122.11
350665,086147ER  ,CARDIOLIPIN AB IGA      ,111.23,111.23
350666,086147ER  ,CARDIOLIPIN AB IGG      ,149.17,149.17
350667,088185ER  ,CD 10 ADD               ,219.81,219.81
350668,088185ER  ,CD 13 ADD               ,219.81,219.81
350669,088185ER  ,CD 19 ADD               ,219.81,219.81
350670,088185ER  ,CD 20 ADD               ,219.81,219.81
350671,088184ER  ,CD 3 1ST MARK           ,219.81,219.81
350672,088185ER  ,CD 5 ADD                ,219.81,219.81
350673,088185ER  ,CD 55 ADD               ,378.57,378.57
350674,088185ER  ,CD 7 ADD                ,219.81,219.81
350675,089051ER  ,CELL CT & DIFF CSF      ,138.26,138.26
350676,088185ER  ,CELL MRK KAPPA ADD      ,219.81,219.81
350677,088185ER  ,CELL MRK LAMBDA ADD     ,219.81,219.81
350679,086631ER  ,CHLAMYDIA PSITTACI IGG  ,138.26,138.26
350680,086632ER  ,CHLAMYDIA PSITTACI IGM  ,138.26,138.26
350681,087491ER  ,CHLAMYDIA T AMP PROBE   ,165.29,165.29
350682,087490ER  ,CHLAMYDIA T DIR PROBE   ,322.75,322.75
350683,086631ER  ,CHLAMYDIA TRACH IGG     ,138.26,138.26
350684,086632ER  ,CHLAMYDIA TRACH IGM     ,138.26,138.26
350685,086316ER  ,CHROMOGRANIN A IA QN    ,307.04,307.04
350686,082523ER  ,COLLAGEN CROSS LINKS    ,279.13,279.13
350687,080053ER  ,COMP METABOLIC PANEL    ,298.32,298.32
350688,086160ER  ,COMPLEMENT C2           ,265.16,265.16
350689,086160ER  ,COMPLEMENT C5           ,259.94,259.94
350690,082525ER  ,COPPER URINE            ,279.13,279.13
350691,086658ER  ,COXSACKIE B2 AB QUAL    ,73.26,73.26
350692,086658ER  ,COXSACKIE B4 AB QUAL    ,73.26,73.26
350693,086658ER  ,COXSACKIE B6 AB QUAL    ,73.26,73.26
350694,086141ER  ,C-REACTIVE PROTEIN HS   ,572.2,572.2
350695,087116ER  ,CULT AFB                ,314.03,314.03
350696,087081ER  ,CULT BORDETELLA PERT SCR,395.99,395.99
350697,087110ER  ,CULT CHLAMYDIA          ,265.16,265.16
350698,087086ER  ,CULT COLONY COUNT UR    ,64.98,64.98
350699,087081ER  ,CULT ECOLI 0157 H7 SCR  ,97.67,97.67
350700,087070ER  ,CULT ENVIRON EPIDEMI    ,298.32,298.32
350701,087103ER  ,CULT FUNGUS BLOOD       ,322.75,322.75
350702,087102ER  ,CULT FUNGUS RESPIRATORY ,430.9,430.9
350703,087081ER  ,CULT GC SCR             ,151.78,151.78
350704,087081ER  ,CULT LEGIONELLA SCR     ,216.32,216.32
350705,087109ER  ,CULT MYCOPLASMA         ,401.24,401.24
350706,087070ER  ,CULT NASOPHARYNGEAL     ,230.28,230.28
350707,087070ER  ,CULT NOSE               ,230.28,230.28
350708,087046ER  ,CULT STL ADD'L PATHOGENS,279.13,279.13
350709,087081ER  ,CULT STREP GROUP A SCR  ,111.23,111.23
350710,087252ER  ,CULT VIRUS CPE          ,598.37,598.37
350711,087070ER  ,CULTURE ABSCESS         ,298.32,298.32
350712,087070ER  ,CULTURE BODY FLUID      ,298.32,298.32
350713,087070ER  ,CULTURE BONE MARROW     ,298.32,298.32
350714,087070ER  ,CULTURE BONE NOT MARROW ,298.32,298.32
350715,087070ER  ,CULTURE BRONCHIAL       ,230.28,230.28
350716,087070ER  ,CULTURE CATHETER TIP    ,298.32,298.32
350717,087070ER  ,CULTURE CERVICAL        ,246,246
350718,087070ER  ,CULTURE CSF             ,298.32,298.32
350719,087070ER  ,CULTURE EAR             ,298.32,298.32
350720,087070ER  ,CULTURE EYE             ,298.32,298.32
350721,087070ER  ,CULTURE PLACENTA        ,298.32,298.32
350722,087070ER  ,CULTURE SINUS           ,230.28,230.28
350723,087070ER  ,CULTURE SURGICAL SPEC   ,298.32,298.32
350724,087070ER  ,CULTURE TISSUE          ,298.32,298.32
350725,087070ER  ,CULTURE TRACHEA         ,230.28,230.28
350726,087109ER  ,CULTURE UREAPLASMA      ,94.65,94.65
350727,088273ER  ,CYTOGEN IN SITU 10-30   ,211.08,211.08
350728,085379ER  ,D-DIMER QUANT           ,427.4,427.4
350729,086648ER  ,DIPHTHERIA AB QUAL      ,251.23,251.23
350730,080299ER  ,DISOPYRAMIDE NORPACE QN ,249.46,249.46
350731,088182ER  ,DNA CELL CYCLE FC       ,1528.19,1528.19
350732,099001ER  ,DRUG SCRN COLLECT WO COC,16.14,16.14
350733,085732ER  ,DRVV MIXING STUDY EA PTT,157.01,157.01
350734,084620ER  ,D-XYLOSE ABSORPTION     ,307.04,307.04
350735,086666ER  ,E CHAFFEENSIS AB QL IGG ,190.14,190.14
350736,086666ER  ,E CHAFFEENSIS AB QL IGM ,190.14,190.14
350737,086753ER  ,E HISTOLYTICA IGG AB    ,444.85,444.85
350738,087798ER  ,EBV AMP PROBE           ,647.21,647.21
350739,086658ER  ,ECHOVIRUS TYPE 11 AB    ,151.78,151.78
350740,086658ER  ,ECHOVIRUS TYPE 30 AB    ,151.78,151.78
350741,086658ER  ,ECHOVIRUS TYPE 6 AB     ,151.78,151.78
350742,086658ER  ,ECHOVIRUS TYPE 7 AB     ,151.78,151.78
350743,086658ER  ,ECHOVIRUS TYPE 9 AB     ,151.78,151.78
350744,085260ER  ,FACTOR 10 ASSAY         ,406.47,406.47
350745,085270ER  ,FACTOR 11 ASSAY         ,406.47,406.47
350746,085210ER  ,FACTOR 2 PROTHROMBIN    ,401.24,401.24
350747,085230ER  ,FACTOR 7 STABLE         ,392.51,392.51
350748,085245ER  ,FACTOR 8 RISTOCETIN     ,514.63,514.63
350749,085246ER  ,FACTOR 8 VW AG          ,488.46,488.46
350750,085250ER  ,FACTOR 9 ASSAY          ,376.83,376.83
350751,082705ER  ,FECAL FAT QUAL          ,105.54,105.54
350752,082731ER  ,FETAL FIBRONECTIN SQN   ,1252.55,1252.55
350753,082747ER  ,FOLATE RBC              ,357.61,357.61
350754,083001ER  ,FSH                     ,230.28,230.28
350755,082977ER  ,GAMMA GT                ,111.23,111.23
350756,082941ER  ,GASTRIN                 ,317.51,317.51
350757,087591ER  ,GC AMP PROBE            ,143.49,143.49
350758,087590ER  ,GC DIR PROBE            ,143.49,143.49
350759,080050ER  ,GEN HEALTH PANEL        ,628.02,628.02
350760,080170ER  ,GENTAMICIN (GARAMYCIN)QN,173.58,173.58
350761,086674ER  ,GIARDIA AB QL SQN       ,748.4,748.4
350762,083520ER  ,GLIADIN AB IGA IA QN    ,205.87,205.87
350763,086255ER  ,GLOMERULAR BM FA AB SCR ,411.7,411.7
350764,082943ER  ,GLUCAGON                ,200.63,200.63
350765,082962ER  ,GLUCOSE BLD HM METER FDA,70.65,70.65
350766,082950ER  ,GLUCOSE 2 HR W GLUCOLA  ,122.11,122.11
350767,082945ER  ,GLUCOSE BODY FLD QN     ,113.82,113.82
350768,083520ER  ,GM1 AB IA QN IGG        ,317.51,317.51
350769,083520ER  ,GM1 AB IA QN IGM        ,317.51,317.51
350770,087205ER  ,GRAM STAIN PRIMARY SRCE ,105.54,105.54
350771,083003ER  ,GROWTH HORMONE (HGH)    ,322.75,322.75
350772,082951ER  ,GTT 1ST 3 SPECIMENS     ,273.88,273.88
350773,082952ER  ,GTT EA ADDTL >3 SPEC    ,81.14,81.14
350774,086684ER  ,H INFLU AB QUAL         ,205.87,205.87
350775,087899ER  ,H INFLUENZA AG OIA      ,178.83,178.83
350776,086677ER  ,H PYLORI AB QL IGG      ,216.32,216.32
350777,087338ER  ,H PYLORI AG EIA STOOL   ,504.16,504.16
350778,099000ER  ,HANDLING CHARGE         ,81.14,81.14
350779,086790ER  ,HANTAVIRUS AB IGG QL    ,127.36,127.36
350780,086790ER  ,HANTAVIRUS AB IGM QL    ,127.36,127.36
350781,083010ER  ,HAPTOGLOBIN QUANT       ,132.6,132.6
350782,086706ER  ,HEP B SURFACE AB QUAL   ,132.6,132.6
350783,087341ER  ,HBSAG NEUTRALIZATION EIA,474.5,474.5
350784,084702ER  ,HCG BETA QUANTITATIVE   ,338.44,338.44
350785,084703ER  ,HCG QUALITATIVE SERUM   ,81.14,81.14
350786,083718ER  ,HDL CHOLESTEROL DM      ,149.17,149.17
350787,085018ER  ,HEMOGLOBIN              ,132.6,132.6
350788,083036ER  ,HEMOGLOBIN A1C          ,187.11,187.11
350789,083020ER  ,HEMOGLOBIN ELECTRO      ,474.5,474.5
350790,083051ER  ,HEMOGLOBIN PLASMA       ,246,246
350791,083020ER  ,HEMOGLOBIN S EP         ,102.92,102.92
350792,083070ER  ,HEMOSIDERIN QUAL        ,149.17,149.17
350793,086709ER  ,HEP A AB IGM QUAL       ,149.17,149.17
350794,086708ER  ,HEP A AB TOTAL          ,273.88,273.88
350795,086705ER  ,HEP B CORE AB IGM QL    ,119.06,119.06
350796,086704ER  ,HEP B CORE AB TOTAL     ,173.58,173.58
350797,087517ER  ,HEP B DNA QN            ,720.48,720.48
350798,087340ER  ,HEP B S AG EIA          ,132.6,132.6
350799,087350ER  ,HEP BE AG EIA           ,132.6,132.6
350800,087521ER  ,HEP C AMP PROBE AMP     ,1137.4,1137.4
350801,087522ER  ,HEP C DNA QN            ,785.03,785.03
350802,087902ER  ,HEP C GENOTYPE          ,1439.23,1439.23
350803,087380ER  ,HEP DELTA AG EIA        ,739.67,739.67
350804,085520ER  ,HEPARIN ANTI XA         ,833.88,833.88
350805,080076ER  ,HEPATIC FUNCTION PANEL  ,240.75,240.75
350806,086707ER  ,HEPATITIS BE AB QL      ,132.6,132.6
350807,086803ER  ,HEPATITIS C AB QUAL     ,190.14,190.14
350808,086804ER  ,HEPATITIS C CONFIRM     ,1015.31,1015.31
350809,086790ER  ,HEPATITIS E AB QL IGM   ,490.21,490.21
350810,087529ER  ,HERPES SIMP AMP PROBE   ,401.24,401.24
350811,086695ER  ,HERPES SIMPLEX 1 AB IGG ,143.49,143.49
350812,087274ER  ,HERPES SIMPLEX 1 AG IFT ,348.89,348.89
350813,086696ER  ,HERPES SIMPLEX 2 AB IGG ,143.49,143.49
350814,086694ER  ,HERPES SIMPLEX AB QUAL  ,70.65,70.65
350815,083088ER  ,HISTAMINE BLOOD         ,488.46,488.46
350816,083088ER  ,HISTAMINE URINE         ,282.63,282.63
350817,088314ER  ,HISTOCHEM STAIN & FS    ,157.01,157.01
350818,087385ER  ,HISTOPLASMA AG EIA      ,661.17,661.17
350819,086698ER  ,HISTOPLASMA MYCEL AB QL ,124.74,124.74
350820,087901ER  ,HIV 1 GENOTYPE RT & PROT,2384.75,2384.75
350821,087536ER  ,HIV 1 VIRAL LOAD        ,1022.29,1022.29
350822,086703ER  ,HIV 1&2 AB QUAL         ,382.07,382.07
350823,086812ER  ,TYPING SINGLE AG        ,354.15,354.15
350824,083090ER  ,HOMOCYSTEINE QN         ,265.16,265.16
350825,083150ER  ,HOMOVANILLIC ACID UR    ,279.13,279.13
350826,086694ER  ,HSV 1/2 IGG SQN         ,70.65,70.65
350827,086790ER  ,HTLV 1 2 AB QL          ,230.28,230.28
350828,083498ER  ,HYDROXYPROG 17D         ,371.57,371.57
350829,082784ER  ,IGA EA                  ,221.54,221.54
350830,082785ER  ,IGE                     ,279.13,279.13
350831,082784ER  ,IGG CSF EA              ,73.26,73.26
350832,082784ER  ,IGG EA                  ,73.26,73.26
350833,082787ER  ,IGG SUBCLASSES EA       ,493.71,493.71
350834,082784ER  ,IGM EA                  ,221.54,221.54
350835,086334ER  ,IMMUNOFIX ELECTRO SER   ,371.57,371.57
350836,086335ER  ,IMMUNOFIX ELECTRO UR    ,514.63,514.63
350837,087798ER  ,INFECT AGENT AMP PROBE  ,1303.16,1303.16
350838,086710ER  ,INFLUENZA A VIRUS AB IGG,56.69,56.69
350839,086710ER  ,INFLUENZA A VIRUS AB IGM,56.69,56.69
350840,086710ER  ,INFLUENZA B VIRUS AB IGG,56.69,56.69
350841,086710ER  ,INFLUENZA B VIRUS AB IGM,56.69,56.69
350842,083525ER  ,INSULIN TOTAL           ,81.14,81.14
350843,086340ER  ,INTRINSIC FACT AB       ,92.02,92.02
350844,083540ER  ,IRON                    ,111.23,111.23
350845,083550ER  ,IRON BINDING (TIBC)     ,190.14,190.14
350846,086341ER  ,ISLET CELL AB           ,219.81,219.81
350847,087147ER  ,ISOLATE MRSA SCREEN AGG ,64.98,64.98
350848,087210ER  ,KOH PREP WET MOUNT     ,81.14,81.14
350849,083605ER  ,LACTIC ACID             ,195.4,195.4
350850,083630ER  ,LACTOFERRIN STOOL IA QL ,24.43,24.43
350851,083615ER  ,LDH (LD)                ,111.23,111.23
350852,083655ER  ,LEAD BLOOD              ,67.6,67.6
350853,083655ER  ,LEAD URINE              ,81.14,81.14
350854,087278ER  ,LEG PNEUMOPHILIA AG IFT ,558.25,558.25
350855,086720ER  ,LEPTOSPIRA AB QUAL      ,173.58,173.58
350856,085540ER  ,LEUKO ALK PHOS STAIN    ,699.55,699.55
350857,083002ER  ,LH                      ,230.28,230.28
350858,080176ER  ,LIDOCAINE QN            ,317.51,317.51
350859,083690ER  ,LIPASE                  ,209.34,209.34
350860,080061ER  ,LIPID PANEL             ,246,246
350861,080178ER  ,LITHIUM QN              ,132.6,132.6
350862,086376ER  ,LIVER-KIDNEY MICRO AB   ,809.45,809.45
350863,086617ER  ,LYME AB IGG WESTERN BLOT,317.51,317.51
350864,086618ER  ,LYME DISEASE AB QL      ,122.11,122.11
350865,087560ER  ,A AVIUM-INTRAC DIR PROBE,689.08,689.08
350866,083735ER  ,MAGNESIUM BLD           ,111.23,111.23
350867,083735ER  ,MAGNESIUM URINE         ,70.65,70.65
350868,083785ER  ,MANGANESE               ,70.65,70.65
350869,087798ER  ,MECA GENE DETECTION AMP ,1362.47,1362.47
350870,083825ER  ,MERCURY BLD QUANT       ,67.6,67.6
350871,083835ER  ,METANEPHRINES           ,877.49,877.49
350872,080358ER  ,METHADONE QUANT         ,382.34,382.34
350873,084600ER  ,METHANOL                ,582.67,582.67
350874,080299ER  ,METHOTREXATE RHEUMAT QN ,368.1,368.1
350875,083921ER  ,METHYLMALONIC ACID QN   ,685.59,685.59
350876,080299ER  ,MEXILETINE MEXITIL QN   ,197.12,197.12
350877,087107ER  ,MOLD ID                 ,720.48,720.48
350878,086308ER  ,MONO SCR (HETEROPHILE)  ,132.6,132.6
350879,087556ER  ,MTB AMP PROBE           ,542.54,542.54
350880,087555ER  ,MTB DIRECT PROBE        ,689.08,689.08
350881,086735ER  ,MUMPS IGG QUAL          ,230.28,230.28
350882,086735ER  ,MUMPS IGM QUAL          ,230.28,230.28
350883,085549ER  ,MURAMIDASE LYSOZYME     ,122.11,122.11
350884,086738ER  ,MYCOPLASMA AB IGG QL    ,124.74,124.74
350885,086738ER  ,MYCOPLASMA AB IGM QL    ,124.74,124.74
350886,083874ER  ,MYOGLOBIN BLD           ,273.88,273.88
350887,083874ER  ,MYOGLOBIN URINE         ,273.88,273.88
350888,089190ER  ,NASAL OR SPUTUM EOS SMR ,87.66,87.66
350889,083880ER  ,NATRIURETIC PEPTIDE     ,484.97,484.97
350890,086021ER  ,NEUTROPHIL AB           ,593.13,593.13
350891,086021ER  ,NEUTROPHIL AB IGG ELISA ,249.46,249.46
350892,083915ER  ,NUCLEOTIDASE 5'-        ,140.87,140.87
350893,087177ER  ,O&P SMEAR CONC ID       ,251.23,251.23
350894,080055ER  ,OB PANEL                ,371.57,371.57
350895,082274ER  ,OCCULT BLD BY IFOB IA   ,108.16,108.16
350896,083916ER  ,OLIGOCLONAL BANDS       ,178.83,178.83
350897,083930ER  ,OSMOLALITY BLD          ,149.17,149.17
350898,084999ER  ,OSMOLALITY OTHER        ,149.17,149.17
350899,083935ER  ,OSMOLALITY UR           ,149.17,149.17
350900,085555ER  ,OSMOTIC FRAGILITY UNINC ,491.95,491.95
350901,083945ER  ,OXALATE                 ,190.14,190.14
350902,083519ER  ,PANCREATIC POLY RIA QN  ,1126.96,1126.96
350903,083970ER  ,PARATHORMONE (PTH)      ,474.5,474.5
350904,086255ER  ,PARIETAL FA AB QL       ,81.14,81.14
350905,086747ER  ,PARVOVIRUS IGG          ,167.9,167.9
350906,086747ER  ,PARVOVIRUS IGM          ,167.9,167.9
350907,083986ER  ,PH BODY FLUID           ,24.8,24.8
350908,082930ER  ,PH GASTRIC FLUID        ,67.22,67.22
350909,080184ER  ,PHENOBARBITAL LUMINAL QN,190.14,190.14
350910,084100ER  ,PHOSPHORUS BLD          ,111.23,111.23
350911,084105ER  ,PHOSPHORUS UR           ,132.6,132.6
350912,085420ER  ,PLASMINOGEN             ,151.78,151.78
350913,086023ER  ,PLATELET ASSOC AB       ,361.1,361.1
350914,085049ER  ,PLATELET AUTOMATED      ,127.36,127.36
350915,086022ER  ,PLT AB HEPARIN INDUCED  ,1137.4,1137.4
350916,086317ER  ,PNEUMOCOCCAL AB QN      ,455.32,455.32
350917,086658ER  ,POLIO AB QUAL           ,223.31,223.31
350918,084120ER  ,PORPHYRINS UR QN + FRACT,1004.85,1004.85
350919,084132ER  ,POTASSIUM BLD           ,111.23,111.23
350920,084133ER  ,POTASSIUM UR            ,70.65,70.65
350921,084134ER  ,PREALBUMIN              ,149.17,149.17
350922,081025ER  ,PREG URINE QUAL BY DOO  ,135.64,135.64
350923,084140ER  ,PREGNENOLONE            ,484.97,484.97
350924,080188ER  ,PRIMIDONE (MYSOLINE) QN ,268.67,268.67
350925,080192ER  ,PROCAINAMIDE & NAPA QN  ,230.28,230.28
350926,084144ER  ,PROGESTERONE            ,230.28,230.28
350927,084146ER  ,PROLACTIN               ,230.28,230.28
350928,0G0103ER  ,PROS SPEC AG (PSA) SCR  ,211.27,211.27
350929,084153ER  ,PROS SPEC AG (PSA) TOTAL,230.28,230.28
350930,084154ER  ,PROS SPEC AG FREE       ,268.67,268.67
350931,085303ER  ,PROTEIN C ACTIVITY      ,814.7,814.7
350932,085302ER  ,PROTEIN C AG            ,792.02,792.02
350933,085305ER  ,PROTEIN S ANTIGEN TOTAL ,338.44,338.44
350934,085306ER  ,PROTEIN S FREE          ,814.7,814.7
350935,085611ER  ,PT SUBSTITUTION MIXING  ,113.82,113.82
350936,083970ER  ,PTH INTACT              ,455.32,455.32
350937,085730ER  ,PTT                     ,132.6,132.6
350938,085732ER  ,PTT SUBSTITUTION MIXING ,132.6,132.6
350939,086255ER  ,PURK CELL (YO) FA AB QL ,340.19,340.19
350940,084207ER  ,PYRIDOXAL 5 PHOS VIT B6 ,259.94,259.94
350941,084210ER  ,PYRUVIC ACID (PYRUVATE) ,251.23,251.23
350942,086430ER  ,RA FACTOR QUAL          ,122.11,122.11
350943,086431ER  ,RA QN                   ,157.01,157.01
350944,080069ER  ,RENAL FUNCTION PANEL    ,258.2,258.2
350945,084244ER  ,RENIN                   ,425.65,425.65
350946,085045ER  ,RETIC COUNT AUTO        ,122.11,122.11
350947,085044ER  ,RETIC COUNT MANUAL      ,122.11,122.11
350948,086255ER  ,RETICULIN FA AB QL      ,92.02,92.02
350949,086235ER  ,RNP ANTIBODY            ,111.23,111.23
350950,086757ER  ,ROCKY MTN SF AB IGG QL  ,273.88,273.88
350951,086757ER  ,ROCKY MTN SF AB IGM QL  ,273.88,273.88
350952,087425ER  ,ROTAVIRUS AG EIA        ,411.7,411.7
350953,086592ER  ,RPR QUAL                ,132.6,132.6
350954,086762ER  ,RUBELLA IGG             ,149.17,149.17
350955,086762ER  ,RUBELLA IGM             ,149.17,149.17
350956,086765ER  ,RUBEOLA IGG             ,135.64,135.64
350957,086765ER  ,RUBEOLA IGM             ,132.6,132.6
350958,086671ER  ,SACCHAROMYCES AB IGA    ,165.29,165.29
350959,086671ER  ,SACCHAROMYCES AB IGG    ,165.29,165.29
350960,086235ER  ,SCLERODERMA 70 AB       ,119.06,119.06
350961,085651ER  ,SED RATE MANUAL         ,92.02,92.02
350962,084255ER  ,SELENIUM                ,216.32,216.32
350963,084260ER  ,SEROTONIN               ,451.81,451.81
350964,087197ER  ,SERUM CIDAL LEVEL       ,329.7,329.7
350965,084270ER  ,SEX HORMONE BG          ,124.74,124.74
350966,086235ER  ,SJOGRENS A AB (SSA)     ,111.23,111.23
350967,086235ER  ,SJOGRENS B AB (SSB)     ,111.23,111.23
350968,086485ER  ,SKIN CANDIDA            ,135.64,135.64
350969,086580ER  ,SKIN TB-PPD             ,127.36,127.36
350970,087207ER  ,SMEAR MALARIA STAIN     ,694.33,694.33
350971,087206ER  ,SMEAR PNEUMOCYSTIS STAIN,471.01,471.01
350972,087210ER  ,SMEAR WET MOUNT         ,43.18,43.18
350973,086235ER  ,SMITH ANTIBODY          ,102.92,102.92
350974,086256ER  ,SMOOTH MUSCLE FA AB TIT ,307.04,307.04
350975,084295ER  ,SODIUM BLD              ,111.23,111.23
350976,084302ER  ,SODIUM OTHER            ,533.8,533.8
350977,084300ER  ,SODIUM UR               ,70.65,70.65
350978,084307ER  ,SOMATOSTATIN            ,1409.59,1409.59
350979,081002ER  ,SPEC GRAV UR MANUAL     ,64.98,64.98
350980,082360ER  ,STONE ANALYSIS QN CHEM  ,119.06,119.06
350981,087880ER  ,STREP A OPTICAL IA      ,111.23,111.23
350982,087899ER  ,STREP PNEUMO AG OIA     ,157.01,157.01
350983,086255ER  ,STRIATED MUSC FA AB SCR ,143.49,143.49
350984,086682ER  ,STRONGYLOIDES AB QUAL   ,474.5,474.5
350985,084376ER  ,SUGARS SINGLE QL        ,111.23,111.23
350986,080299ER  ,SULFONIMIDES QN         ,151.78,151.78
350987,087190ER  ,SUSC AFB PROP EA AGENT  ,488.46,488.46
350988,087186ER  ,SUSC MIC                ,490.21,490.21
350989,086360ER  ,T CELLS CD4 8 RATIO     ,146.11,146.11
